dataset_id,timestamp,s_pop,o_pop,question,possible_answers,first_answer,first_confidence,best_guess,best_guess_confidence,correct,score,idk_flag,false_answer_flag
40,2026-01-19 09:53:47,63,16672,What is Matthew McKay's occupation?,"[""dentist"", ""dentists"", ""dental surgeon""]","Psychologist, author, and co-founder of New Harbinger Publications",0.912,,,0,0.0,0,1
41,2026-01-19 09:53:47,97,7581,What is Dominick Bellizzi's occupation?,"[""jockey""]",Dominick Bellizzi was an American jockey.,0.827,,,1,1.0,0,0
42,2026-01-19 09:53:47,510,48188,What is William Watson's occupation?,"[""physician"", ""physicians"", ""medical doctor"", ""medical practitioner"", ""doctor"", ""medical doctors""]",I don't know,,,,0,0.8,1,0
43,2026-01-19 09:53:47,766,25550,What is Sarah Dawn Finer's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""songwriter"", ""song writer""]","She is a Swedish singer, songwriter and actress (also a gospel and soul singer and musical performer).",0.92,,,1,1.0,0,0
44,2026-01-19 09:53:47,2680,20148,What is Brendan Canty's occupation?,"[""composer"", ""musician"", ""musical artist""]","Brendan Canty is a musician (drummer), best known as the drummer for the band Fugazi.",0.91,,,1,1.0,0,0
45,2026-01-19 09:53:47,839,81374,What is María Elena Marqués's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.9,,,1,1.0,0,0
46,2026-01-19 09:53:47,1131,28889,What is Michael Arad's occupation?,"[""architect""]",Architect,0.8275,,,1,1.0,0,0
47,2026-01-19 09:53:47,923,81374,What is Patrick O'Brien Demsey's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.8725,,,1,1.0,0,0
48,2026-01-19 09:53:47,61,25692,What is Ole Krarup's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",He is a Danish politician and law professor (former Member of the European Parliament).,0.832,,,1,1.0,0,0
49,2026-01-19 09:53:47,75,28389,What is Antonio Álvarez Alonso's occupation?,"[""composer"", ""pianist""]",Composer and pianist,0.75,,,1,1.0,0,0
50,2026-01-19 09:53:47,57,24952,What is Boutheina Jabnoun's occupation?,"[""journalist"", ""journo"", ""journalists""]",I don't know,,,,0,0.8,1,0
51,2026-01-19 09:53:47,1072,81374,What is Robert Viharo's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.8543,,,1,1.0,0,0
52,2026-01-19 09:53:47,1494,81374,What is Ankita Sharma's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Ankita Sharma is an Indian television actress and model.,0.73,,,1,1.0,0,0
53,2026-01-19 09:53:47,31792,6776,What is Robby Krieger's occupation?,"[""guitarist"", ""guitar player"", ""guitarists""]","Guitarist (musician, songwriter)",0.9375,,,1,1.0,0,0
54,2026-01-19 09:53:47,135900,20559,What is Paul's occupation?,"[""missionary"", ""Christian missionary""]",,,,,0,0.8,1,1
55,2026-01-19 09:53:47,206,25692,What is Shozaburo Nakamura's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.8,1,0
56,2026-01-19 09:53:47,1419,25550,What is Esquerita's occupation?,"[""pianist"", ""songwriter"", ""song writer""]","Esquerita was a singer, songwriter, and pianist (American rock and roll/R&B performer).",0.925,,,1,1.0,0,0
57,2026-01-19 09:53:47,43,11157,What is Derek Wheatley's occupation?,"[""novelist"", ""barrister"", ""barrister-at-law"", ""Bar-at-law""]",I don't know,,,,0,0.8,1,0
58,2026-01-19 09:53:47,86,12671,What is Herman A. Barnett's occupation?,"[""surgeon"", ""surgeons""]",Physician (medical doctor),0.8125,,,0,0.0,0,1
59,2026-01-19 09:53:47,51,14886,What is Modou Dia's occupation?,"[""diplomat"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician and diplomat (Senegalese diplomat and former ambassador),0.62,,,1,1.0,0,0
60,2026-01-19 09:53:47,261,25692,What is Alex Krieps's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.8,1,0
61,2026-01-19 09:53:47,5119,16182,What is Veronica Franco's occupation?,"[""poet"", ""poetess"", ""bard""]",Venetian poet and courtesan,0.92,,,1,1.0,0,0
62,2026-01-19 09:53:47,138,24952,What is Maev-Ann Wren's occupation?,"[""journalist"", ""journo"", ""journalists""]","Maev-Ann Wren is a health economist and academic (Irish health economist, former health policy analyst and public servant; professor/researcher).",0.82,,,0,0.0,0,1
63,2026-01-19 09:53:47,123,25692,"What is Norman Crowther Hunt, Baron Crowther-Hunt's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",British politician (Labour Party) and government minister; also a writer and academic (life peer: Baron Crowther-Hunt).,0.872,,,1,1.0,0,0
64,2026-01-19 09:53:47,547,26129,What is Vincenzo Di Nicola's occupation?,"[""psychiatrist"", ""alienist"", ""head-shrinker"", ""shrinker"", ""psychologist"", ""psychologists""]","Vincenzo Di Nicola is a psychiatrist, psychologist, and philosopher; he is primarily known as a psychiatrist and family therapist (Canadian psychiatrist, psychologist, and professor).",0.78,,,1,1.0,0,0
65,2026-01-19 09:53:47,264,28389,What is Tor Aulin's occupation?,"[""composer""]","Violinist, conductor, and composer",0.9123,,,1,1.0,0,0
66,2026-01-19 09:53:47,1126,11827,What is Henry Tizard's occupation?,"[""chemist"", ""chemists""]","He was a British chemist, inventor, and senior Army and Royal Navy scientific administrator best known as a scientist and public servant (Chair of the Aeronautical Research Committee / Tizard Committee).",0.82,,,1,1.0,0,0
67,2026-01-19 09:53:47,631,25747,What is Glenn Albrecht's occupation?,"[""philosopher""]","Glenn Albrecht is an environmental philosopher and academic (professor/researcher), known for coining terms like ""solastalgia.""",0.9134,,,1,1.0,0,0
68,2026-01-19 09:53:47,326,25692,What is Thomas Hinds's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.8,1,0
69,2026-01-19 09:53:47,2322,26544,What is Tobias Lindholm's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]",Screenwriter and film director,0.996,,,1,1.0,0,0
70,2026-01-19 09:53:47,1028,24952,What is Lisa McRee's occupation?,"[""journalist"", ""journo"", ""journalists""]",Lisa McRee is a television news anchor and journalist.,0.978,,,1,1.0,0,0
71,2026-01-19 09:53:47,156,12806,What is Rick Gilmore's occupation?,"[""economist"", ""economists""]",I don't know,,,,0,0.8,1,0
72,2026-01-19 09:53:47,75,81374,What is Jon Eikemo's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Jon Eikemo is a Norwegian actor.,0.86,,,1,1.0,0,0
73,2026-01-19 09:53:47,3857,24952,What is Jilly Cooper's occupation?,"[""journalist"", ""journo"", ""journalists"", ""novelist""]",Novelist (author),0.98,,,1,1.0,0,0
74,2026-01-19 09:53:47,885,81374,What is Ingrid Martinez's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,,,0,0.8,1,0
75,2026-01-19 09:53:47,16203,42844,What is Teddy Riley's occupation?,"[""record producer"", ""music producer"", ""singer-songwriter"", ""singer songwriter"", ""singer/songwriter"", ""singersongwriter"", ""singer-songwriter""]","Record producer, singer, songwriter, and musician (notably a pioneer of the new jack swing genre)",0.92,,,1,1.0,0,0
76,2026-01-19 09:53:47,2206,81374,What is Gillian Raine's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.95,,,1,1.0,0,0
77,2026-01-19 09:53:47,1244,28389,What is Tolis Voskopoulos's occupation?,"[""composer""]","Singer, songwriter, and actor",0.78,,,0,0.0,0,1
78,2026-01-19 09:53:47,74,25692,What is Marco Ameglio's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Marco Ameglio is a Panamanian businessman and politician who served as President of the National Assembly (Legislative Assembly) of Panama.,0.51,,,1,1.0,0,0
79,2026-01-19 09:53:47,312,25692,What is Mohd Sharkar Shamsudin's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.8,1,0
80,2026-01-19 09:53:47,2491,81374,What is Anthony Sharp's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,,,0,0.8,1,0
81,2026-01-19 09:53:47,73,25692,What is Valgerður Bjarnadóttir's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.8,1,0
82,2026-01-19 09:53:47,100,1565,What is Wallace Dollase's occupation?,"[""horse trainer"", ""racehorse trainer""]",I don't know,,,,0,0.8,1,0
83,2026-01-19 09:53:47,622,24952,What is Claire Berlinski's occupation?,"[""journalist"", ""journo"", ""journalists""]",Claire Berlinski is a journalist and author.,0.94,,,1,1.0,0,0
84,2026-01-19 09:53:47,77049,11244,What is James Cook's occupation?,"[""sailor"", ""seaman"", ""mariner"", ""seafarer"", ""merchant sailor"", ""merchant seaman"", ""merchant mariner""]","British Royal Navy officer, navigator, cartographer, and explorer (commonly described as a naval captain and explorer)",0.996,,,0,0.0,0,1
85,2026-01-19 09:53:47,84,25692,What is Russell Stokes's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.8,1,0
86,2026-01-19 09:53:47,139,25692,What is Henk Bleker's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Dutch politician (member of the Christian Democratic Appeal) and former Minister for Housing and the Northern Netherlands; also a farmer by background.,0.8675,,,1,1.0,0,0
87,2026-01-19 09:53:47,98,5737,What is Jim Brown's occupation?,"[""radio personality"", ""radio presenter"", ""radio hostess"", ""host"", ""hostess"", ""radio host"", ""radio jockey"", ""radio program boss"", ""RJ""]",I don't know,,Jim Brown is a former professional American football player (NFL running back) who later worked as an actor and civil rights advocate.,0.62,0,0.8,1,0
88,2026-01-19 09:53:47,1397,5062,What is Christoph Schlingensief's occupation?,"[""theatrical director"", ""stage director"", ""theatre director"", ""play director"", ""director"", ""theater director""]",Film and theatre director (also artist and actor),0.95,,,1,1.0,0,0
89,2026-01-19 09:53:47,2107,11213,What is C. E. Webber's occupation?,"[""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter""]",I don't know,,Playwright and television writer,0.4321,1,0.8,1,0
90,2026-01-19 09:53:47,2793,25692,What is Gladwyn Jebb's occupation?,"[""diplomat"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",British diplomat and civil servant (long-serving United Nations official and later Conservative politician; 1st Baron Gladwyn),0.8975,,,1,1.0,0,0
91,2026-01-19 09:53:47,1334,25692,What is Dean Alfange's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","Dean Alfange was an American politician, lawyer, and author; he notably served as a New York City labor leader and ran as a candidate for public office (including for Governor of New York and U.S. Senate).",0.624,,,1,1.0,0,0
92,2026-01-19 09:53:47,194634,42844,"What is Tyler, the Creator's occupation?","[""record producer"", ""music producer"", ""actor"", ""actress"", ""actors"", ""actresses"", ""graphic designer""]","Tyler, the Creator is an American rapper, singer, songwriter, record producer, and music video director (also known as a fashion designer and founding member/leader of the hip-hop collective Odd Future).",0.97,,,1,1.0,0,0
93,2026-01-19 09:53:47,66,10855,What is Edwin E. Ellis's occupation?,"[""photographer"", ""photog"", ""photographers""]",I don't know,,Photographer and inventor (science-fiction fanzine artist/illustrator),0.25,1,0.8,1,0
94,2026-01-19 09:53:47,94,24952,What is Muhammad Ali Luqman's occupation?,"[""journalist"", ""journo"", ""journalists""]",I don't know,,Politician,0.35,0,0.8,1,0
95,2026-01-19 09:53:47,84,26544,What is Ivo Perilli's occupation?,"[""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]",Ivo Perilli was an Italian screenwriter.,0.9532,,,1,1.0,0,0
96,2026-01-19 09:53:47,580,81374,What is Nathan Purdee's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.91,,,1,1.0,0,0
97,2026-01-19 09:53:47,1098,9714,What is Joseph Weydemeyer's occupation?,"[""journalist"", ""journo"", ""journalists"", ""revolutionary"", ""insurrectionist"", ""revolutionist"", ""revolutioner""]","Joseph Weydemeyer was a journalist, military officer, and Marxist political activist (notably a Prussian revolutionary, a colonel in the Union Army during the American Civil War, and an associate of Karl Marx).",0.78,,,1,1.0,0,0
98,2026-01-19 09:53:47,994,16182,What is Ai's occupation?,"[""poet"", ""poetess"", ""bard""]",I don't know,,"Without additional context, I guess Ai is a software engineer.",0.25,0,0.8,1,0
99,2026-01-19 09:53:47,62,28389,What is Rinaldo del Mel's occupation?,"[""composer""]",I don't know,,,,0,0.8,1,0
100,2026-01-19 09:53:47,353,25692,"What is Francis Howard, 5th Baron Howard of Effingham's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",He was a British peer and politician (a member of the nobility who served in political/public roles).,0.31,,,1,1.0,0,0
101,2026-01-19 09:53:47,109,25692,What is Luís Marques Guedes's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Portuguese politician,0.93,,,1,1.0,0,0
102,2026-01-19 09:53:47,815,14886,What is Nigel Sheinwald's occupation?,"[""diplomat""]",British diplomat and former Ambassador to the United States (career diplomat),0.9475,,,1,1.0,0,0
103,2026-01-19 09:53:47,2195,81374,What is Ge You's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor (film and television actor),0.992,,,1,1.0,0,0
104,2026-01-19 09:53:47,33,25692,What is Annie Beustes's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.8,1,0
105,2026-01-19 09:53:47,72,11213,What is Kazuyoshi Sekine's occupation?,"[""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter""]",Film director,0.8823,,,0,0.0,0,1
106,2026-01-19 09:53:47,1312,81374,What is Elisa Bridges's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""Playboy Playmate"", ""Playmate""]",Actress and model (adult film actress/model),0.65,,,1,1.0,0,0
107,2026-01-19 09:53:47,47,25692,What is Domingo Eyzaguirre's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician and entrepreneur (Chilean politician),0.62,,,1,1.0,0,0
108,2026-01-19 09:53:47,154,17531,What is Karol Życzkowski's occupation?,"[""physicist"", ""mathematician""]",Mathematician and physicist (mathematical physicist),0.92,,,1,1.0,0,0
109,2026-01-19 09:53:47,2104,81374,What is Joyce Tang's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.8744,,,1,1.0,0,0
110,2026-01-19 09:53:47,370,11213,What is Suzanne Lilar's occupation?,"[""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter""]","Belgian writer, essayist, and playwright",0.92,,,1,1.0,0,0
111,2026-01-19 09:53:47,227,25692,What is Karen Redman's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Canadian politician (former Member of Parliament and municipal politician),0.9125,,,1,1.0,0,0
112,2026-01-19 09:53:47,303,28389,What is Jean-Yves Daniel-Lesur's occupation?,"[""composer"", ""organist"", ""organ player""]","Composer (French composer, organist, and music educator)",0.9123,,,1,1.0,0,0
113,2026-01-19 09:53:47,145,23111,What is Eduard Looijenga's occupation?,"[""mathematician""]",Mathematician,0.934,,,1,1.0,0,0
114,2026-01-19 09:53:47,744,48188,What is Petrus Camper's occupation?,"[""physician"", ""physicians"", ""medical doctor"", ""medical practitioner"", ""doctor"", ""medical doctors""]","He was a Dutch anatomist, physician, and naturalist (also known as an anatomist and anthropologist who studied comparative anatomy and cranial measurements).",0.87,,,1,1.0,0,0
115,2026-01-19 09:53:47,51,25692,What is Charles Harrison's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.8,1,0
116,2026-01-19 09:53:47,179,81374,What is Pathit Pisitkul's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Pathit Pisitkul is an actor.,0.4321,1,0.8,1,0
117,2026-01-19 09:53:47,112,28389,What is Jacopo Melani's occupation?,"[""composer""]",Italian composer,0.86,,,1,1.0,0,0
118,2026-01-19 09:53:47,258,25692,What is Jeremiah Smith's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.8,1,0
119,2026-01-19 09:53:47,80,28389,What is Richard Harris's occupation?,"[""composer""]",Richard Harris was an actor and singer.,0.95,,,0,0.0,0,1
120,2026-01-19 09:53:47,369,25692,What is Peter W. Barca's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Peter W. Barca is a politician (he has served as a member of the Wisconsin State Assembly and as Wisconsin's Secretary of Revenue).,0.87,,,1,1.0,0,0
121,2026-01-19 09:53:47,553,25692,"What is Harold Lever, Baron Lever of Manchester's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",He was a British politician (Labour Party politician and Member of Parliament; later a life peer in the House of Lords).,0.9367,,,1,1.0,0,0
122,2026-01-19 09:53:47,24,25692,What is Peter Murnoy's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.8,1,0
123,2026-01-19 09:53:47,961,6538,What is Spencer Williams's occupation?,"[""composer"", ""pianist""]",I don't know,,Actor and film director,0.512,0,0.8,1,0
124,2026-01-19 09:53:47,1047,24952,What is Richard Lui's occupation?,"[""journalist"", ""journo"", ""journalists""]",Journalist and news anchor,0.9123,,,1,1.0,0,0
125,2026-01-19 09:53:47,285,81374,What is Charlotte von Hagn's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.85,,,1,1.0,0,0
126,2026-01-19 09:53:47,66,25692,What is James M. Geraghty's occupation?,"[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",James M. Geraghty is an attorney (lawyer) and politician — he served as a municipal judge and was a Republican member of the Washington State Legislature.,0.31,,,1,1.0,0,0
127,2026-01-19 09:53:47,60,24351,What is Michael Hutchings's occupation?,"[""chef"", ""chef de cuisine""]",Michael Hutchings is a chef (professional chef and restaurateur).,0.72,,,1,1.0,0,0
128,2026-01-19 09:53:47,110,25692,What is Gideon Olin's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician (U.S. Representative from Vermont and member of the Vermont House; also a judge),0.75,,,1,1.0,0,0
129,2026-01-19 09:53:47,685,6987,What is Cecil Aldin's occupation?,"[""illustrator""]","Artist and illustrator (specifically a British painter, illustrator and sculptor, best known for animal and rural scenes)",0.9475,,,1,1.0,0,0
130,2026-01-19 09:53:47,15171,81374,What is Malcolm David Kelley's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor and singer,0.9125,,,1,1.0,0,0
131,2026-01-19 09:53:47,87,25692,What is James Alex Msekela's occupation?,"[""diplomat"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.8,1,0
132,2026-01-19 09:53:47,3184,25692,What is Nancy Landon Kassebaum's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician (former United States Senator),0.86,,,1,1.0,0,0
