dataset_id,timestamp,s_pop,o_pop,question,possible_answers,first_answer,first_confidence,best_guess,best_guess_confidence,correct,score,idk_flag,false_answer_flag
10,2026-01-09 12:22:26,88,24952,What is Herlyn Espinal's occupation?,"[""journalist"", ""journo"", ""journalists""]",I don't know,,Footballer (soccer player),0.35,0,0.4,1,0
11,2026-01-09 12:22:28,230,81374,What is Jacob Kraemer's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Canadian actor,0.39,,,1,1.0,0,0
12,2026-01-09 12:22:30,461,45772,What is Fred C. Newmeyer's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""film producer"", ""movie producer"", ""producer"", ""actor"", ""actress"", ""actors"", ""actresses""]",Film director (also a film editor and actor),0.76,,,1,1.0,0,0
13,2026-01-09 12:22:31,74,25692,What is Edward Corser's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.91,,,1,1.0,0,0
14,2026-01-09 12:22:33,505,81374,What is Bae Geu-rin's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.91,,,1,1.0,0,0
15,2026-01-09 12:22:35,169,25692,What is Javier Alva Orlandini's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Peruvian politician and lawyer,0.8265,,,1,1.0,0,0
16,2026-01-09 12:22:37,287843,11213,What is Edgar Allan Poe's occupation?,"[""journalist"", ""journo"", ""journalists"", ""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter"", ""poet"", ""poetess"", ""bard""]","Writer, poet, literary critic, and editor",0.98,,,1,1.0,0,0
17,2026-01-09 12:22:39,48,25692,What is John Finlay's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,John Finlay is a poet,0.25,0,0.4,1,0
18,2026-01-09 12:22:41,370,25692,What is John Floyd's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,John Floyd is a politician (former U.S. Representative / congressman).,0.2,1,0.4,1,0
19,2026-01-09 12:22:42,115,81374,What is Sachiko Kokubu's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""model"", ""fashion model"", ""sitter"", ""poser""]",Actress and fashion model,0.78,,,1,1.0,0,0
20,2026-01-09 12:22:44,2092,25692,What is Rudolf Hilferding's occupation?,"[""economist"", ""economists"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","Economist, politician, and financial journalist (Austrian-born Marxist economist and Social Democratic politician)",0.9123,,,1,1.0,0,0
21,2026-01-09 12:22:45,285,25692,"What is Charles Strachey, 4th Baron O'Hagan's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",British hereditary peer and landowner (British peer),0.556,,,0,-1.0,0,1
22,2026-01-09 12:22:47,2251,81374,What is Akari Hayami's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]","Actress and former singer (former member of idol group Momoiro Clover/Z? actually Momoiro Clover's original member, later member of Momoiro Clover Z predecessor); currently actress and model.",0.65,,,1,1.0,0,0
23,2026-01-09 12:22:48,381,81374,What is Richard Martin's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Actor,0.25,1,0.4,1,0
24,2026-01-09 12:22:49,103,43223,"What is Harvey Peltier, Sr.'s occupation?","[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.62,,,1,1.0,0,0
25,2026-01-09 12:22:51,126,81374,What is Paris's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",,,,,0,0.4,1,1
26,2026-01-09 12:22:52,112,12939,What is Fairfax M. Cone's occupation?,"[""businessperson"", ""business person"", ""dealer"", ""businesswoman"", ""business man"", ""business woman"", ""businessman""]",Advertising executive,0.96,,,0,-1.0,0,1
27,2026-01-09 12:22:53,1718,81374,What is Colleen Zenk Pinter's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.88,,,1,1.0,0,0
28,2026-01-09 12:22:55,152,8320,What is Thomas McMurtry's occupation?,"[""test pilot""]",I don't know,,Test pilot (specifically a NASA research/test pilot and former Air Force pilot),0.4,1,0.4,1,0
29,2026-01-09 12:22:56,322,43223,What is Albert Bates's occupation?,"[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers""]",I don't know,,"Environmentalist, author, and permaculture/transition movement activist",0.35,0,0.4,1,0
30,2026-01-09 12:22:57,1132,25550,What is Heath's occupation?,"[""songwriter"", ""song writer""]",,,,,0,0.4,1,1
31,2026-01-09 12:23:00,396,42844,What is Wise's occupation?,"[""record producer"", ""music producer""]",I don't know,,Wise is a rapper/hip-hop artist,0.25,0,0.4,1,0
32,2026-01-09 12:23:01,792,24952,What is Stevie Cameron's occupation?,"[""journalist"", ""journo"", ""journalists""]",Investigative journalist and author,0.81,,,1,1.0,0,0
33,2026-01-09 12:23:02,996,7223,What is Yoshiki Tonogai's occupation?,"[""mangaka"", ""manga artist""]",Manga artist,0.86,,,1,1.0,0,0
34,2026-01-09 12:23:04,1085,8848,What is Geeling Ng's occupation?,"[""restaurateur"", ""gastronomist"", ""restauranteur""]",Actress and model,0.72,,,0,-1.0,0,1
35,2026-01-09 12:23:05,91,28389,What is Bruce McDaniel's occupation?,"[""composer""]",I don't know,,"Musician (guitarist, composer, producer)",0.35,1,0.4,1,0
36,2026-01-09 12:23:06,162,25692,What is Thomas R. Whitney's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,American politician (U.S. Representative),0.42,1,0.4,1,0
37,2026-01-09 12:23:08,503,28889,What is William Lescaze's occupation?,"[""architect""]",Architect,0.9876,,,1,1.0,0,0
38,2026-01-09 12:23:09,68,81374,What is Edwin Wallock's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Edwin Wallock was an American film actor.,0.49,,,1,1.0,0,0
39,2026-01-09 12:23:10,195,12368,What is Tsutomu Seki's occupation?,"[""astronomer""]",Astronomer,0.97,,,1,1.0,0,0
40,2026-01-09 12:23:12,63,16672,What is Matthew McKay's occupation?,"[""dentist"", ""dentists"", ""dental surgeon""]",Psychologist and author,0.82,,,0,-1.0,0,1
41,2026-01-09 12:23:13,97,7581,What is Dominick Bellizzi's occupation?,"[""jockey""]",I don't know,,jockey,0.3,1,0.4,1,0
42,2026-01-09 12:23:14,510,48188,What is William Watson's occupation?,"[""physician"", ""physicians"", ""medical doctor"", ""medical practitioner"", ""doctor"", ""medical doctors""]",I don't know,,Writer (author/poet),0.25,0,0.4,1,0
43,2026-01-09 12:23:17,766,25550,What is Sarah Dawn Finer's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""songwriter"", ""song writer""]","She is a Swedish singer, songwriter, and actress (also known as a musical performer and occasional television presenter).",0.8125,,,1,1.0,0,0
44,2026-01-09 12:23:18,2680,20148,What is Brendan Canty's occupation?,"[""composer"", ""musician"", ""musical artist""]",Musician (drummer),0.88,,,1,1.0,0,0
45,2026-01-09 12:23:19,839,81374,What is María Elena Marqués's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.72,,,1,1.0,0,0
46,2026-01-09 12:23:21,1131,28889,What is Michael Arad's occupation?,"[""architect""]",Architect,0.905,,,1,1.0,0,0
47,2026-01-09 12:23:22,923,81374,What is Patrick O'Brien Demsey's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.8723,,,1,1.0,0,0
48,2026-01-09 12:23:24,61,25692,What is Ole Krarup's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","Ole Krarup was a Danish politician and law professor (Professor of Law), and served as a Member of the European Parliament.",0.84,,,1,1.0,0,0
49,2026-01-09 12:23:25,75,28389,What is Antonio Álvarez Alonso's occupation?,"[""composer"", ""pianist""]",Composer and pianist,0.69,,,1,1.0,0,0
50,2026-01-09 12:23:26,57,24952,What is Boutheina Jabnoun's occupation?,"[""journalist"", ""journo"", ""journalists""]",I don't know,,Politician,0.25,0,0.4,1,0
51,2026-01-09 12:23:27,1072,81374,What is Robert Viharo's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.82,,,1,1.0,0,0
52,2026-01-09 12:23:28,1494,81374,What is Ankita Sharma's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Actress (Indian television/film actress),0.31,1,0.4,1,0
53,2026-01-09 12:23:30,31792,6776,What is Robby Krieger's occupation?,"[""guitarist"", ""guitar player"", ""guitarists""]","Musician (guitarist, composer, songwriter)",0.92,,,1,1.0,0,0
54,2026-01-09 12:23:32,135900,20559,What is Paul's occupation?,"[""missionary"", ""Christian missionary""]",,,,,0,0.4,1,1
55,2026-01-09 12:23:33,206,25692,What is Shozaburo Nakamura's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Shozaburo Nakamura is a politician.,0.25,1,0.4,1,0
56,2026-01-09 12:23:34,1419,25550,What is Esquerita's occupation?,"[""pianist"", ""songwriter"", ""song writer""]","He was an R&B and rock and roll singer, pianist, and songwriter.",0.88,,,1,1.0,0,0
57,2026-01-09 12:23:35,43,11157,What is Derek Wheatley's occupation?,"[""novelist"", ""barrister"", ""barrister-at-law"", ""Bar-at-law""]",I don't know,,,,0,0.4,1,0
58,2026-01-09 12:23:37,86,12671,What is Herman A. Barnett's occupation?,"[""surgeon"", ""surgeons""]",Physician (medical doctor),0.81,,,0,-1.0,0,1
59,2026-01-09 12:23:38,51,14886,What is Modou Dia's occupation?,"[""diplomat"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Diplomat (Senegalese diplomat and politician),0.52,,,1,1.0,0,0
60,2026-01-09 12:23:40,261,25692,What is Alex Krieps's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.82,,,1,1.0,0,0
61,2026-01-09 12:23:41,5119,16182,What is Veronica Franco's occupation?,"[""poet"", ""poetess"", ""bard""]",Poet and courtesan,0.98,,,1,1.0,0,0
62,2026-01-09 12:23:42,138,24952,What is Maev-Ann Wren's occupation?,"[""journalist"", ""journo"", ""journalists""]",Economist and health policy expert (Irish health economist and academic),0.88,,,0,-1.0,0,1
63,2026-01-09 12:23:43,123,25692,"What is Norman Crowther Hunt, Baron Crowther-Hunt's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","He was a British politician and government minister (a Labour Party politician and life peer), also an academic and political scientist.",0.84,,,1,1.0,0,0
64,2026-01-09 12:23:46,547,26129,What is Vincenzo Di Nicola's occupation?,"[""psychiatrist"", ""alienist"", ""head-shrinker"", ""shrinker"", ""psychologist"", ""psychologists""]","Psychiatrist, psychologist, and author (clinician–scholar; professor of psychiatry and psychology)",0.82,,,1,1.0,0,0
65,2026-01-09 12:23:47,264,28389,What is Tor Aulin's occupation?,"[""composer""]","Violinist, conductor and composer",0.89,,,1,1.0,0,0
66,2026-01-09 12:23:49,1126,11827,What is Henry Tizard's occupation?,"[""chemist"", ""chemists""]","He was a British chemist, inventor, and government scientist; specifically a chemist and scientific administrator (notably Chairman of the Aeronautical Research Committee and director of scientific research for the British government).",0.635,,,1,1.0,0,0
67,2026-01-09 12:23:50,631,25747,What is Glenn Albrecht's occupation?,"[""philosopher""]",Glenn Albrecht is an environmental philosopher and academic (professor/researcher).,0.855,,,1,1.0,0,0
68,2026-01-09 12:23:52,326,25692,What is Thomas Hinds's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Thomas Hinds was an American soldier and politician (specifically a military officer during the War of 1812 and later a U.S. Congressman/governor-level politician).,0.32,1,0.4,1,0
69,2026-01-09 12:23:53,2322,26544,What is Tobias Lindholm's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]",Screenwriter and film director,0.9213,,,1,1.0,0,0
70,2026-01-09 12:23:55,1028,24952,What is Lisa McRee's occupation?,"[""journalist"", ""journo"", ""journalists""]",Journalist and television news anchor,0.7463,,,1,1.0,0,0
71,2026-01-09 12:23:56,156,12806,What is Rick Gilmore's occupation?,"[""economist"", ""economists""]",I don't know,,Rick Gilmore is a hotel owner and manager (hotelier),0.36,0,0.4,1,0
72,2026-01-09 12:23:57,75,81374,What is Jon Eikemo's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.81,,,1,1.0,0,0
73,2026-01-09 12:23:58,3857,24952,What is Jilly Cooper's occupation?,"[""journalist"", ""journo"", ""journalists"", ""novelist""]",Novelist (author),0.8543,,,1,1.0,0,0
74,2026-01-09 12:23:59,885,81374,What is Ingrid Martinez's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Journalist / News anchor,0.25,0,0.4,1,0
75,2026-01-09 12:24:00,16203,42844,What is Teddy Riley's occupation?,"[""record producer"", ""music producer"", ""singer-songwriter"", ""singer songwriter"", ""singer/songwriter"", ""singersongwriter"", ""singer-songwriter""]","Record producer, singer, songwriter, and musician (producer)",0.8196,,,1,1.0,0,0
76,2026-01-09 12:24:02,2206,81374,What is Gillian Raine's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.75,,,1,1.0,0,0
77,2026-01-09 12:24:03,1244,28389,What is Tolis Voskopoulos's occupation?,"[""composer""]","Singer, actor, and songwriter",0.76,,,0,-1.0,0,1
78,2026-01-09 12:24:05,74,25692,What is Marco Ameglio's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.74,,,1,1.0,0,0
79,2026-01-09 12:24:06,312,25692,What is Mohd Sharkar Shamsudin's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.98,,,1,1.0,0,0
80,2026-01-09 12:24:07,2491,81374,What is Anthony Sharp's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Actor,0.25,1,0.4,1,0
81,2026-01-09 12:24:09,73,25692,What is Valgerður Bjarnadóttir's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.35,1,0.4,1,0
82,2026-01-09 12:24:10,100,1565,What is Wallace Dollase's occupation?,"[""horse trainer"", ""racehorse trainer""]",I don't know,,Wallace Dollase is a horse racing trainer (racehorse trainer).,0.42,1,0.4,1,0
83,2026-01-09 12:24:11,622,24952,What is Claire Berlinski's occupation?,"[""journalist"", ""journo"", ""journalists""]","Claire Berlinski is an author, journalist, and foreign correspondent.",0.94,,,1,1.0,0,0
84,2026-01-09 12:24:13,77049,11244,What is James Cook's occupation?,"[""sailor"", ""seaman"", ""mariner"", ""seafarer"", ""merchant sailor"", ""merchant seaman"", ""merchant mariner""]","Explorer, navigator, cartographer, and Royal Navy officer (British sea captain)",0.842,,,0,-1.0,0,1
85,2026-01-09 12:24:14,84,25692,What is Russell Stokes's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,"Politician (e.g., former member of a legislative body)",0.25,1,0.4,1,0
86,2026-01-09 12:24:15,139,25692,What is Henk Bleker's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","Dutch politician (former State Secretary for Economic Affairs, Agriculture and Innovation)",0.79,,,1,1.0,0,0
87,2026-01-09 12:24:17,98,5737,What is Jim Brown's occupation?,"[""radio personality"", ""radio presenter"", ""radio hostess"", ""host"", ""hostess"", ""radio host"", ""radio jockey"", ""radio program boss"", ""RJ""]",I don't know,,American football player (NFL running back),0.25,0,0.4,1,0
88,2026-01-09 12:24:18,1397,5062,What is Christoph Schlingensief's occupation?,"[""theatrical director"", ""stage director"", ""theatre director"", ""play director"", ""director"", ""theater director""]","He was a German film and theatre director, actor, and performance artist (also author and filmmaker).",0.82,,,1,1.0,0,0
89,2026-01-09 12:24:19,2107,11213,What is C. E. Webber's occupation?,"[""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter""]",I don't know,,,,0,0.4,1,0
90,2026-01-09 12:24:20,2793,25692,What is Gladwyn Jebb's occupation?,"[""diplomat"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",British diplomat and civil servant (also served as acting United Nations Secretary-General and British politician/peer),0.9,,,1,1.0,0,0
91,2026-01-09 12:24:21,1334,25692,What is Dean Alfange's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.584,,,1,1.0,0,0
92,2026-01-09 12:24:22,194634,42844,"What is Tyler, the Creator's occupation?","[""record producer"", ""music producer"", ""actor"", ""actress"", ""actors"", ""actresses"", ""graphic designer""]","Rapper, singer, songwriter, record producer, music video director, fashion designer, and record label owner",0.8,,,1,1.0,0,0
93,2026-01-09 12:24:24,66,10855,What is Edwin E. Ellis's occupation?,"[""photographer"", ""photog"", ""photographers""]",I don't know,,Photographer and inventor,0.25,1,0.4,1,0
94,2026-01-09 12:24:25,94,24952,What is Muhammad Ali Luqman's occupation?,"[""journalist"", ""journo"", ""journalists""]",I don't know,,,,0,0.4,1,0
95,2026-01-09 12:24:26,84,26544,What is Ivo Perilli's occupation?,"[""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]",Screenwriter,0.84,,,1,1.0,0,0
96,2026-01-09 12:24:27,580,81374,What is Nathan Purdee's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.82,,,1,1.0,0,0
97,2026-01-09 12:24:29,1098,9714,What is Joseph Weydemeyer's occupation?,"[""journalist"", ""journo"", ""journalists"", ""revolutionary"", ""insurrectionist"", ""revolutionist"", ""revolutioner""]","He was a military officer (Prussian army officer) and later a journalist, political activist, and pioneer of American socialism — commonly described as a soldier, revolutionary, and journalist.",0.6284,,,1,1.0,0,0
98,2026-01-09 12:24:30,994,16182,What is Ai's occupation?,"[""poet"", ""poetess"", ""bard""]",I don't know,,,,0,0.4,1,0
99,2026-01-09 12:24:31,62,28389,What is Rinaldo del Mel's occupation?,"[""composer""]",Composer,0.8,,,1,1.0,0,0
100,2026-01-09 12:24:33,353,25692,"What is Francis Howard, 5th Baron Howard of Effingham's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,British peer and naval officer (sailor) — specifically an English nobleman who served as an admiral/sea officer,0.31,0,0.4,1,0
101,2026-01-09 12:24:34,109,25692,What is Luís Marques Guedes's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.92,,,1,1.0,0,0
102,2026-01-09 12:24:36,815,14886,What is Nigel Sheinwald's occupation?,"[""diplomat""]",He is a British diplomat and former Ambassador (to the United States) — a senior diplomat and foreign policy adviser.,0.94,,,1,1.0,0,0
103,2026-01-09 12:24:38,2195,81374,What is Ge You's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.74,,,1,1.0,0,0
104,2026-01-09 12:24:39,33,25692,What is Annie Beustes's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.25,1,0.4,1,0
105,2026-01-09 12:24:40,72,11213,What is Kazuyoshi Sekine's occupation?,"[""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter""]",Film director,0.86,,,0,-1.0,0,1
106,2026-01-09 12:24:42,1312,81374,What is Elisa Bridges's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""Playboy Playmate"", ""Playmate""]",Model and actress (adult film actress / glamour model),0.825,,,1,1.0,0,0
107,2026-01-09 12:24:43,47,25692,What is Domingo Eyzaguirre's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician and philanthropist,0.32,1,0.4,1,0
108,2026-01-09 12:24:44,154,17531,What is Karol Życzkowski's occupation?,"[""physicist"", ""mathematician""]",Mathematician (also mathematical physicist),0.889,,,1,1.0,0,0
109,2026-01-09 12:24:45,2104,81374,What is Joyce Tang's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.82,,,1,1.0,0,0
110,2026-01-09 12:24:47,370,11213,What is Suzanne Lilar's occupation?,"[""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter""]","She was a Belgian novelist, essayist and playwright (writer).",0.994,,,1,1.0,0,0
111,2026-01-09 12:24:48,227,25692,What is Karen Redman's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician (Canadian politician — former Member of Parliament and municipal politician),0.84,,,1,1.0,0,0
112,2026-01-09 12:24:49,303,28389,What is Jean-Yves Daniel-Lesur's occupation?,"[""composer"", ""organist"", ""organ player""]",Composer and organist,0.93,,,1,1.0,0,0
113,2026-01-09 12:24:50,145,23111,What is Eduard Looijenga's occupation?,"[""mathematician""]",Mathematician,0.95,,,1,1.0,0,0
114,2026-01-09 12:24:52,744,48188,What is Petrus Camper's occupation?,"[""physician"", ""physicians"", ""medical doctor"", ""medical practitioner"", ""doctor"", ""medical doctors""]","Dutch anatomist, physician, and naturalist (also known as a comparative anatomist and palaeontologist)",0.96,,,1,1.0,0,0
115,2026-01-09 12:24:53,51,25692,What is Charles Harrison's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Charles Harrison is an art historian (specializing in 19th-century British art and architecture).,0.21,0,0.4,1,0
116,2026-01-09 12:24:55,179,81374,What is Pathit Pisitkul's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor and singer,0.76,,,1,1.0,0,0
117,2026-01-09 12:24:56,112,28389,What is Jacopo Melani's occupation?,"[""composer""]",I don't know,,Composer (Italian composer),0.36,1,0.4,1,0
118,2026-01-09 12:24:57,258,25692,What is Jeremiah Smith's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Jeremiah Smith is a lawyer (attorney),0.25,0,0.4,1,0
119,2026-01-09 12:24:59,80,28389,What is Richard Harris's occupation?,"[""composer""]","Actor, singer, and songwriter",0.64,,,0,-1.0,0,1
120,2026-01-09 12:25:00,369,25692,What is Peter W. Barca's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.94,,,1,1.0,0,0
121,2026-01-09 12:25:01,553,25692,"What is Harold Lever, Baron Lever of Manchester's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",He was a British politician and lawyer (a Labour Party Member of Parliament and life peer).,0.7468,,,1,1.0,0,0
122,2026-01-09 12:25:03,24,25692,What is Peter Murnoy's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Peter Murnoy is a Gaelic footballer (Gaelic football player).,0.26,0,0.4,1,0
123,2026-01-09 12:25:04,961,6538,What is Spencer Williams's occupation?,"[""composer"", ""pianist""]",Film actor and director (American actor and pioneering film director),0.85,,,0,-1.0,0,1
124,2026-01-09 12:25:05,1047,24952,What is Richard Lui's occupation?,"[""journalist"", ""journo"", ""journalists""]",Journalist and news anchor,0.9123,,,1,1.0,0,0
125,2026-01-09 12:25:06,285,81374,What is Charlotte von Hagn's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",She was a German actress.,0.82,,,1,1.0,0,0
126,2026-01-09 12:25:07,66,25692,What is James M. Geraghty's occupation?,"[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,American politician (public official / politician),0.32,1,0.4,1,0
127,2026-01-09 12:25:09,60,24351,What is Michael Hutchings's occupation?,"[""chef"", ""chef de cuisine""]",Chef (professional chef; restaurateur),0.69,,,1,1.0,0,0
128,2026-01-09 12:25:10,110,25692,What is Gideon Olin's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician (American politician; served as a U.S. Representative and in state government),0.73,,,1,1.0,0,0
129,2026-01-09 12:25:12,685,6987,What is Cecil Aldin's occupation?,"[""illustrator""]","He was an artist and illustrator (English painter and illustrator, known particularly for animal and rural scenes).",0.8932,,,1,1.0,0,0
130,2026-01-09 12:25:13,15171,81374,What is Malcolm David Kelley's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor and singer,0.85,,,1,1.0,0,0
131,2026-01-09 12:25:14,87,25692,What is James Alex Msekela's occupation?,"[""diplomat"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.35,1,0.4,1,0
132,2026-01-09 12:25:15,3184,25692,What is Nancy Landon Kassebaum's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Former United States Senator (politician),0.89,,,1,1.0,0,0
133,2026-01-09 12:25:17,3147,28389,What is Reinhold Mack's occupation?,"[""audio engineer"", ""recording engineer"", ""sound producer"", ""sound director"", ""sound engineer"", ""music engineer"", ""musical engineer"", ""record producer"", ""music producer"", ""composer""]",Record producer and sound engineer,0.9387,,,1,1.0,0,0
134,2026-01-09 12:25:18,155,24952,What is Del Quentin Wilber's occupation?,"[""journalist"", ""journo"", ""journalists""]",Investigative journalist (reporter/author),0.93,,,1,1.0,0,0
135,2026-01-09 12:25:19,201,23111,What is Pierre Pansu's occupation?,"[""mathematician""]",Mathematician,0.88,,,1,1.0,0,0
