dataset_id,timestamp,s_pop,o_pop,question,possible_answers,first_answer,first_confidence,best_guess,best_guess_confidence,correct,score,idk_flag,false_answer_flag
19,2025-12-31 14:15:17,115,81374,What is Sachiko Kokubu's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""model"", ""fashion model"", ""sitter"", ""poser""]",Actress and fashion model,0.86,,,1,1,0,0
20,2025-12-31 14:15:19,2092,25692,What is Rudolf Hilferding's occupation?,"[""economist"", ""economists"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","Economist, politician, and finance minister (Austrian-born Marxist economist and Social Democratic politician)",0.978,,,1,1,0,0
21,2025-12-31 14:15:20,285,25692,"What is Charles Strachey, 4th Baron O'Hagan's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",He is a British peer and banker (a hereditary peer who has worked in banking/finance).,0.62,,,0,0,0,1
22,2025-12-31 14:15:22,2251,81374,What is Akari Hayami's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress and former singer (former member of the idol group Momoiro Clover),0.8594,,,1,1,0,0
23,2025-12-31 14:15:24,381,81374,What is Richard Martin's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,"Without more context, a common notable Richard Martin was an English MP and animal welfare pioneer (founder of the Royal Society for the Prevention of Cruelty to Animals) — his occupation: politician and animal welfare campaigner (also known as a magistrate).",0.25,0,0,1,0
24,2025-12-31 14:15:25,103,43223,"What is Harvey Peltier, Sr.'s occupation?","[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Lawyer and politician,0.65,,,1,1,0,0
25,2025-12-31 14:15:27,126,81374,What is Paris's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",,,,,0,0,1,1
26,2025-12-31 14:15:29,112,12939,What is Fairfax M. Cone's occupation?,"[""businessperson"", ""business person"", ""dealer"", ""businesswoman"", ""business man"", ""business woman"", ""businessman""]",Advertising executive,0.82,,,0,0,0,1
27,2025-12-31 14:15:30,1718,81374,What is Colleen Zenk Pinter's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.92,,,1,1,0,0
28,2025-12-31 14:15:31,152,8320,What is Thomas McMurtry's occupation?,"[""test pilot""]",I don't know,,Thomas McMurtry is a test pilot (aviator/United States Air Force test pilot),0.25,1,0,1,0
29,2025-12-31 14:15:34,322,43223,What is Albert Bates's occupation?,"[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers""]","Author, filmmaker, and environmental activist (noted permaculture advocate and co-founder of The Farm/Global Village Institute; often described as an author and environmentalist specializing in climate, permaculture, and sustainable living)",0.56,,,0,0,0,1
30,2025-12-31 14:15:35,1132,25550,What is Heath's occupation?,"[""songwriter"", ""song writer""]",,,,,0,0,1,1
31,2025-12-31 14:15:37,396,42844,What is Wise's occupation?,"[""record producer"", ""music producer""]",I don't know,,Wise is a rapper (member of the New York hip-hop duo The Wise),0.12,0,0,1,0
32,2025-12-31 14:15:38,792,24952,What is Stevie Cameron's occupation?,"[""journalist"", ""journo"", ""journalists""]",Investigative journalist and author,0.8392,,,1,1,0,0
33,2025-12-31 14:15:40,996,7223,What is Yoshiki Tonogai's occupation?,"[""mangaka"", ""manga artist""]",Manga artist (manga author and illustrator),0.91,,,1,1,0,0
34,2025-12-31 14:15:41,1085,8848,What is Geeling Ng's occupation?,"[""restaurateur"", ""gastronomist"", ""restauranteur""]",Actress and model,0.82,,,0,0,0,1
35,2025-12-31 14:15:43,91,28389,What is Bruce McDaniel's occupation?,"[""composer""]",,,,,0,0,1,1
36,2025-12-31 14:15:44,162,25692,What is Thomas R. Whitney's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician (member of the U.S. House of Representatives — American politician),0.85,,,1,1,0,0
37,2025-12-31 14:15:45,503,28889,What is William Lescaze's occupation?,"[""architect""]",Architect,0.8723,,,1,1,0,0
38,2025-12-31 14:15:47,68,81374,What is Edwin Wallock's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.74,,,1,1,0,0
39,2025-12-31 14:15:48,195,12368,What is Tsutomu Seki's occupation?,"[""astronomer""]",Astronomer,0.98,,,1,1,0,0
40,2025-12-31 14:15:50,63,16672,What is Matthew McKay's occupation?,"[""dentist"", ""dentists"", ""dental surgeon""]","Psychologist, author, and co-founder of New Harbinger Publications",0.82,,,0,0,0,1
41,2025-12-31 14:15:52,97,7581,What is Dominick Bellizzi's occupation?,"[""jockey""]",I don't know,,jockey (horse racing jockey),0.24,1,0,1,0
42,2025-12-31 14:15:53,510,48188,What is William Watson's occupation?,"[""physician"", ""physicians"", ""medical doctor"", ""medical practitioner"", ""doctor"", ""medical doctors""]",I don't know,,,,0,0,1,0
43,2025-12-31 14:15:54,766,25550,What is Sarah Dawn Finer's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""songwriter"", ""song writer""]","Singer, songwriter, and actress (also television presenter)",0.94,,,1,1,0,0
44,2025-12-31 14:15:56,2680,20148,What is Brendan Canty's occupation?,"[""composer"", ""musician"", ""musical artist""]",Musician (drummer) — Brendan Canty is best known as the drummer for the rock band Fugazi.,0.86,,,1,1,0,0
45,2025-12-31 14:15:58,839,81374,What is María Elena Marqués's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",She was an actress and singer.,0.88,,,1,1,0,0
46,2025-12-31 14:15:59,1131,28889,What is Michael Arad's occupation?,"[""architect""]",Architect,0.9167,,,1,1,0,0
47,2025-12-31 14:16:01,923,81374,What is Patrick O'Brien Demsey's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.82,,,1,1,0,0
48,2025-12-31 14:16:02,61,25692,What is Ole Krarup's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","Politician (Danish politician, Member of the European Parliament and law professor)",0.86,,,1,1,0,0
49,2025-12-31 14:16:03,75,28389,What is Antonio Álvarez Alonso's occupation?,"[""composer"", ""pianist""]",Composer and pianist,0.82,,,1,1,0,0
50,2025-12-31 14:16:05,57,24952,What is Boutheina Jabnoun's occupation?,"[""journalist"", ""journo"", ""journalists""]",I don't know,,Boutheina Jabnoun is a Tunisian chemist / chemical engineer (academic researcher and professor).,0.27,0,0,1,0
51,2025-12-31 14:16:06,1072,81374,What is Robert Viharo's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.91,,,1,1,0,0
52,2025-12-31 14:16:07,1494,81374,What is Ankita Sharma's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,,,0,0,1,0
53,2025-12-31 14:16:08,31792,6776,What is Robby Krieger's occupation?,"[""guitarist"", ""guitar player"", ""guitarists""]","Musician (guitarist, songwriter)",0.9625,,,1,1,0,0
54,2025-12-31 14:16:10,135900,20559,What is Paul's occupation?,"[""missionary"", ""Christian missionary""]",,,,,0,0,1,1
55,2025-12-31 14:16:12,206,25692,What is Shozaburo Nakamura's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician (Japanese government official / member of the Liberal Democratic Party),0.22,1,0,1,0
56,2025-12-31 14:16:14,1419,25550,What is Esquerita's occupation?,"[""pianist"", ""songwriter"", ""song writer""]","Singer, pianist, and songwriter",0.9375,,,1,1,0,0
57,2025-12-31 14:16:16,43,11157,What is Derek Wheatley's occupation?,"[""novelist"", ""barrister"", ""barrister-at-law"", ""Bar-at-law""]",I don't know,,,,0,0,1,0
58,2025-12-31 14:16:18,86,12671,What is Herman A. Barnett's occupation?,"[""surgeon"", ""surgeons""]","Herman A. Barnett was a physician (medical doctor), specifically a surgeon and one of the first African-American physicians to serve as a flight surgeon in the U.S. Air Force.",0.56,,,1,1,0,0
59,2025-12-31 14:16:20,51,14886,What is Modou Dia's occupation?,"[""diplomat"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician (Senegalese diplomat and politician),0.62,,,1,1,0,0
60,2025-12-31 14:16:21,261,25692,What is Alex Krieps's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician (Luxembourgish politician),0.86,,,1,1,0,0
61,2025-12-31 14:16:22,5119,16182,What is Veronica Franco's occupation?,"[""poet"", ""poetess"", ""bard""]",Poet and courtesan,0.95,,,1,1,0,0
62,2025-12-31 14:16:24,138,24952,What is Maev-Ann Wren's occupation?,"[""journalist"", ""journo"", ""journalists""]","Health economist and academic (Irish health economist, professor/researcher)",0.84,,,0,0,0,1
63,2025-12-31 14:16:26,123,25692,"What is Norman Crowther Hunt, Baron Crowther-Hunt's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",He was a British politician (Labour Party politician) and life peer; he also served as a government minister and was a scholar/journalist by background.,0.8246,,,1,1,0,0
64,2025-12-31 14:16:28,547,26129,What is Vincenzo Di Nicola's occupation?,"[""psychiatrist"", ""alienist"", ""head-shrinker"", ""shrinker"", ""psychologist"", ""psychologists""]","Psychiatrist and author (Canadian psychiatrist, psychotherapist, and professor)",0.86,,,1,1,0,0
65,2025-12-31 14:16:29,264,28389,What is Tor Aulin's occupation?,"[""composer""]","Violinist, conductor, and composer",0.8165,,,1,1,0,0
66,2025-12-31 14:16:31,1126,11827,What is Henry Tizard's occupation?,"[""chemist"", ""chemists""]","He was a British chemist, inventor, and senior scientific administrator (notably a civil servant and scientific adviser).",0.913,,,1,1,0,0
67,2025-12-31 14:16:33,631,25747,What is Glenn Albrecht's occupation?,"[""philosopher""]",He is an Australian philosopher and environmental academic (environmental philosopher and writer / professor).,0.8725,,,1,1,0,0
68,2025-12-31 14:16:35,326,25692,What is Thomas Hinds's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Military officer and politician (specifically a U.S. Army officer—brigadier general—and a U.S. Congressman),0.72,,,1,1,0,0
69,2025-12-31 14:16:36,2322,26544,What is Tobias Lindholm's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]",He is a Danish screenwriter and film and television director (also playwright and producer).,0.9123,,,1,1,0,0
70,2025-12-31 14:16:37,1028,24952,What is Lisa McRee's occupation?,"[""journalist"", ""journo"", ""journalists""]",Television journalist and news anchor,0.87,,,1,1,0,0
71,2025-12-31 14:16:39,156,12806,What is Rick Gilmore's occupation?,"[""economist"", ""economists""]",I don't know,,Rick Gilmore is a mining executive ( CEO / businessman ),0.12,0,0,1,0
72,2025-12-31 14:16:40,75,81374,What is Jon Eikemo's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.8475,,,1,1,0,0
73,2025-12-31 14:16:42,3857,24952,What is Jilly Cooper's occupation?,"[""journalist"", ""journo"", ""journalists"", ""novelist""]",Novelist (author),0.992,,,1,1,0,0
74,2025-12-31 14:16:43,885,81374,What is Ingrid Martinez's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,,,0,0,1,0
75,2025-12-31 14:16:46,16203,42844,What is Teddy Riley's occupation?,"[""record producer"", ""music producer"", ""singer-songwriter"", ""singer songwriter"", ""singer/songwriter"", ""singersongwriter"", ""singer-songwriter""]","Record producer, singer, songwriter, and musician (music producer; pioneer of new jack swing)",0.9534,,,1,1,0,0
76,2025-12-31 14:16:47,2206,81374,What is Gillian Raine's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.86,,,1,1,0,0
77,2025-12-31 14:16:49,1244,28389,What is Tolis Voskopoulos's occupation?,"[""composer""]",Singer (Greek singer) — also actor and songwriter,0.8543,,,0,0,0,1
78,2025-12-31 14:16:50,74,25692,What is Marco Ameglio's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.62,,,1,1,0,0
79,2025-12-31 14:16:51,312,25692,What is Mohd Sharkar Shamsudin's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Malaysian politician,0.9,,,1,1,0,0
80,2025-12-31 14:16:52,2491,81374,What is Anthony Sharp's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Actor,0.25,1,0,1,0
81,2025-12-31 14:16:54,73,25692,What is Valgerður Bjarnadóttir's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.74,,,1,1,0,0
82,2025-12-31 14:16:57,100,1565,What is Wallace Dollase's occupation?,"[""horse trainer"", ""racehorse trainer""]",Wallace Dollase is an American Thoroughbred racehorse trainer.,0.76,,,1,1,0,0
83,2025-12-31 14:16:58,622,24952,What is Claire Berlinski's occupation?,"[""journalist"", ""journo"", ""journalists""]",Journalist and author,0.93,,,1,1,0,0
84,2025-12-31 14:16:59,77049,11244,What is James Cook's occupation?,"[""sailor"", ""seaman"", ""mariner"", ""seafarer"", ""merchant sailor"", ""merchant seaman"", ""merchant mariner""]","British explorer, navigator and Royal Navy officer (explorer)",0.99,,,0,0,0,1
85,2025-12-31 14:17:01,84,25692,What is Russell Stokes's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0,1,0
86,2025-12-31 14:17:02,139,25692,What is Henk Bleker's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.96,,,1,1,0,0
87,2025-12-31 14:17:04,98,5737,What is Jim Brown's occupation?,"[""radio personality"", ""radio presenter"", ""radio hostess"", ""host"", ""hostess"", ""radio host"", ""radio jockey"", ""radio program boss"", ""RJ""]",,,,,0,0,1,1
88,2025-12-31 14:17:06,1397,5062,What is Christoph Schlingensief's occupation?,"[""theatrical director"", ""stage director"", ""theatre director"", ""play director"", ""director"", ""theater director""]","Film and theatre director (also artist, actor, and filmmaker)",0.89,,,1,1,0,0
89,2025-12-31 14:17:07,2107,11213,What is C. E. Webber's occupation?,"[""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter""]",Playwright and television scriptwriter (writer),0.635,,,1,1,0,0
90,2025-12-31 14:17:09,2793,25692,What is Gladwyn Jebb's occupation?,"[""diplomat"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",British diplomat and civil servant (notably acting UN Secretary-General and later UK Ambassador and politician),0.86,,,1,1,0,0
91,2025-12-31 14:17:10,1334,25692,What is Dean Alfange's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","Politician (American lawyer, politician, and lecturer)",0.74,,,1,1,0,0
92,2025-12-31 14:17:12,194634,42844,"What is Tyler, the Creator's occupation?","[""record producer"", ""music producer"", ""actor"", ""actress"", ""actors"", ""actresses"", ""graphic designer""]","Rapper, record producer, songwriter, fashion designer, and music video director (multifaceted artist; primarily known as a rapper and record producer)",0.92,,,1,1,0,0
93,2025-12-31 14:17:14,66,10855,What is Edwin E. Ellis's occupation?,"[""photographer"", ""photog"", ""photographers""]",Photographer and inventor,0.46,,,1,1,0,0
94,2025-12-31 14:17:15,94,24952,What is Muhammad Ali Luqman's occupation?,"[""journalist"", ""journo"", ""journalists""]",I don't know,,Muhammad Ali Luqman is a journalist and editor.,0.2789,1,0,1,0
95,2025-12-31 14:17:16,84,26544,What is Ivo Perilli's occupation?,"[""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]",Screenwriter,0.7,,,1,1,0,0
96,2025-12-31 14:17:18,580,81374,What is Nathan Purdee's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.7365,,,1,1,0,0
97,2025-12-31 14:17:20,1098,9714,What is Joseph Weydemeyer's occupation?,"[""journalist"", ""journo"", ""journalists"", ""revolutionary"", ""insurrectionist"", ""revolutionist"", ""revolutioner""]","Joseph Weydemeyer was a military officer (Prussian officer) and later a journalist, Marxist political activist, and Union Army officer in the American Civil War.",0.87,,,1,1,0,0
98,2025-12-31 14:17:22,994,16182,What is Ai's occupation?,"[""poet"", ""poetess"", ""bard""]",,,,,0,0,1,1
99,2025-12-31 14:17:23,62,28389,What is Rinaldo del Mel's occupation?,"[""composer""]",Composer,0.89,,,1,1,0,0
100,2025-12-31 14:17:25,353,25692,"What is Francis Howard, 5th Baron Howard of Effingham's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",British peer and politician (landowner; member of the House of Lords),0.2143,,,1,1,0,0
101,2025-12-31 14:17:26,109,25692,What is Luís Marques Guedes's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.932,,,1,1,0,0
102,2025-12-31 14:17:28,815,14886,What is Nigel Sheinwald's occupation?,"[""diplomat""]",British diplomat (former Ambassador to the United States and former UK Permanent Representative to the EU),0.92,,,1,1,0,0
103,2025-12-31 14:17:30,2195,81374,What is Ge You's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.9,,,1,1,0,0
104,2025-12-31 14:17:31,33,25692,What is Annie Beustes's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",,,,,0,0,1,1
105,2025-12-31 14:17:32,72,11213,What is Kazuyoshi Sekine's occupation?,"[""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter""]",Film director (Japanese film director),0.86,,,0,0,0,1
106,2025-12-31 14:17:34,1312,81374,What is Elisa Bridges's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""Playboy Playmate"", ""Playmate""]",She was an American glamour model and adult film actress.,0.96,,,1,1,0,0
107,2025-12-31 14:17:36,47,25692,What is Domingo Eyzaguirre's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.25,1,0,1,0
108,2025-12-31 14:17:37,154,17531,What is Karol Życzkowski's occupation?,"[""physicist"", ""mathematician""]",Mathematician and physicist (mathematical physicist),0.92,,,1,1,0,0
109,2025-12-31 14:17:39,2104,81374,What is Joyce Tang's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.94,,,1,1,0,0
110,2025-12-31 14:17:40,370,11213,What is Suzanne Lilar's occupation?,"[""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter""]","Belgian essayist, novelist and playwright",0.95,,,1,1,0,0
111,2025-12-31 14:17:43,227,25692,What is Karen Redman's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","Politician (Canadian politician, former Member of Parliament and former chair of the Ontario Liberal Party)",0.9,,,1,1,0,0
112,2025-12-31 14:17:44,303,28389,What is Jean-Yves Daniel-Lesur's occupation?,"[""composer"", ""organist"", ""organ player""]",Composer,0.86,,,1,1,0,0
113,2025-12-31 14:17:46,145,23111,What is Eduard Looijenga's occupation?,"[""mathematician""]",Mathematician,0.95,,,1,1,0,0
114,2025-12-31 14:17:49,744,48188,What is Petrus Camper's occupation?,"[""physician"", ""physicians"", ""medical doctor"", ""medical practitioner"", ""doctor"", ""medical doctors""]","Dutch anatomist, physician, and naturalist (also art theorist and anatomico-artist; often described primarily as an anatomist)",0.82,,,1,1,0,0
115,2025-12-31 14:17:50,51,25692,What is Charles Harrison's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Charles Harrison is a musicologist (professor and author specializing in music history),0.15,0,0,1,0
116,2025-12-31 14:17:51,179,81374,What is Pathit Pisitkul's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor and singer,0.72,,,1,1,0,0
117,2025-12-31 14:17:53,112,28389,What is Jacopo Melani's occupation?,"[""composer""]",I don't know,,Composer (Italian composer and musician),0.25,1,0,1,0
118,2025-12-31 14:17:55,258,25692,What is Jeremiah Smith's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Jeremiah Smith is a fictional character who serves as a judge (specifically a district or circuit judge) in some stories.,0.12,0,0,1,0
119,2025-12-31 14:17:56,80,28389,What is Richard Harris's occupation?,"[""composer""]",Actor,0.9,,,0,0,0,1
120,2025-12-31 14:17:57,369,25692,What is Peter W. Barca's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician (American Democratic politician; member of the Wisconsin State Assembly and former Wisconsin Secretary of Revenue),0.93,,,1,1,0,0
121,2025-12-31 14:17:59,553,25692,"What is Harold Lever, Baron Lever of Manchester's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",British politician (Labour Party politician and life peer; Member of Parliament and government minister),0.86,,,1,1,0,0
122,2025-12-31 14:18:01,24,25692,What is Peter Murnoy's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Peter Murnoy is a politician (Irish/Northern Irish nationalist),0.25,1,0,1,0
123,2025-12-31 14:18:02,961,6538,What is Spencer Williams's occupation?,"[""composer"", ""pianist""]","I think Spencer Williams was an actor and film director (American actor, writer, and film director)",0.74,,,0,0,0,1
124,2025-12-31 14:18:04,1047,24952,What is Richard Lui's occupation?,"[""journalist"", ""journo"", ""journalists""]",Journalist and television news anchor,0.88,,,1,1,0,0
125,2025-12-31 14:18:05,285,81374,What is Charlotte von Hagn's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.92,,,1,1,0,0
126,2025-12-31 14:18:08,66,25692,What is James M. Geraghty's occupation?,"[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician (specifically a mayor or local government official),0.25,1,0,1,0
127,2025-12-31 14:18:09,60,24351,What is Michael Hutchings's occupation?,"[""chef"", ""chef de cuisine""]",I don't know,,,,0,0,1,0
128,2025-12-31 14:18:10,110,25692,What is Gideon Olin's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","Politician (specifically, a farmer and politician who served as a U.S. Representative from Vermont)",0.88,,,1,1,0,0
129,2025-12-31 14:18:12,685,6987,What is Cecil Aldin's occupation?,"[""illustrator""]","He was an artist and illustrator (specifically an English painter, illustrator and etcher known for paintings of animals and rural scenes).",0.86,,,1,1,0,0
130,2025-12-31 14:18:13,15171,81374,What is Malcolm David Kelley's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor and singer,0.98,,,1,1,0,0
131,2025-12-31 14:18:14,87,25692,What is James Alex Msekela's occupation?,"[""diplomat"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician (Tanzanian politician; former Regional Commissioner and Member of Parliament),0.88,,,1,1,0,0
132,2025-12-31 14:18:16,3184,25692,What is Nancy Landon Kassebaum's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician (former United States Senator),0.92,,,1,1,0,0
133,2025-12-31 14:18:17,3147,28389,What is Reinhold Mack's occupation?,"[""audio engineer"", ""recording engineer"", ""sound producer"", ""sound director"", ""sound engineer"", ""music engineer"", ""musical engineer"", ""record producer"", ""music producer"", ""composer""]",Record producer and sound engineer,0.93,,,1,1,0,0
134,2025-12-31 14:18:18,155,24952,What is Del Quentin Wilber's occupation?,"[""journalist"", ""journo"", ""journalists""]",Journalist and author,0.8615,,,1,1,0,0
135,2025-12-31 14:18:19,201,23111,What is Pierre Pansu's occupation?,"[""mathematician""]",Mathematician,0.958,,,1,1,0,0
136,2025-12-31 14:18:21,199,11699,What is Larry Coon's occupation?,"[""computer scientist""]",Larry Coon is an attorney (lawyer) and an NBA salary cap expert/consultant and writer.,0.91,,,0,0,0,1
137,2025-12-31 14:18:23,78,25692,What is Masayoshi Nataniya's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0,1,0
138,2025-12-31 14:18:24,520,23111,What is Leonida Tonelli's occupation?,"[""mathematician""]",Mathematician,0.9265,,,1,1,0,0
