dataset_id,timestamp,s_pop,o_pop,question,possible_answers,first_answer,first_confidence,best_guess,best_guess_confidence,correct,score,idk_flag,false_answer_flag
62,2026-01-05 11:11:37,138,24952,What is Maev-Ann Wren's occupation?,"[""journalist"", ""journo"", ""journalists""]","Health economist and academic (Irish health economist, policy analyst and professor)",0.68,,,0,-1,0,1
63,2026-01-05 11:11:39,123,25692,"What is Norman Crowther Hunt, Baron Crowther-Hunt's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",He was a British politician (Labour Party politician) and government minister — a life peer in the House of Lords; he was also a political commentator and academic/author.,0.93,,,1,1,0,0
64,2026-01-05 11:11:40,547,26129,What is Vincenzo Di Nicola's occupation?,"[""psychiatrist"", ""alienist"", ""head-shrinker"", ""shrinker"", ""psychologist"", ""psychologists""]","Psychiatrist, psychologist, and scholar (Canadian psychiatrist and psychologist; professor and author)",0.72,,,1,1,0,0
65,2026-01-05 11:11:41,264,28389,What is Tor Aulin's occupation?,"[""composer""]","Violinist, conductor, and composer",0.86,,,1,1,0,0
66,2026-01-05 11:11:42,1126,11827,What is Henry Tizard's occupation?,"[""chemist"", ""chemists""]","Inventor, chemist, and scientific administrator (British chemist and inventor; chairman of the Aeronautical Research Committee and key scientific advisor)",0.81,,,1,1,0,0
67,2026-01-05 11:11:44,631,25747,What is Glenn Albrecht's occupation?,"[""philosopher""]","He is an Australian environmental philosopher and academic (professor/researcher), also known as an environmental scientist and author.",0.81,,,1,1,0,0
68,2026-01-05 11:11:45,326,25692,What is Thomas Hinds's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Soldier and politician (United States Army officer and U.S. Congressman),0.84,,,1,1,0,0
69,2026-01-05 11:11:46,2322,26544,What is Tobias Lindholm's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]",Screenwriter and film director,0.9043,,,1,1,0,0
70,2026-01-05 11:11:48,1028,24952,What is Lisa McRee's occupation?,"[""journalist"", ""journo"", ""journalists""]",Television journalist and news anchor,0.86,,,1,1,0,0
71,2026-01-05 11:11:49,156,12806,What is Rick Gilmore's occupation?,"[""economist"", ""economists""]",I don't know,,Rick Gilmore is a restaurateur (restaurant owner/operator),0.21,0,-1,1,0
72,2026-01-05 11:11:50,75,81374,What is Jon Eikemo's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.77,,,1,1,0,0
73,2026-01-05 11:11:51,3857,24952,What is Jilly Cooper's occupation?,"[""journalist"", ""journo"", ""journalists"", ""novelist""]",Author (novelist),0.95,,,1,1,0,0
74,2026-01-05 11:11:52,885,81374,What is Ingrid Martinez's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,,,0,-1,1,0
75,2026-01-05 11:11:53,16203,42844,What is Teddy Riley's occupation?,"[""record producer"", ""music producer"", ""singer-songwriter"", ""singer songwriter"", ""singer/songwriter"", ""singersongwriter"", ""singer-songwriter""]","Record producer, singer, songwriter, and musician (notably an R&B and hip hop producer; pioneer of the new jack swing genre)",0.978,,,1,1,0,0
76,2026-01-05 11:11:55,2206,81374,What is Gillian Raine's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.88,,,1,1,0,0
77,2026-01-05 11:11:56,1244,28389,What is Tolis Voskopoulos's occupation?,"[""composer""]","He was a Greek singer (popular/entertainment singer), also an actor and songwriter.",0.879,,,0,-1,0,1
78,2026-01-05 11:11:57,74,25692,What is Marco Ameglio's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.88,,,1,1,0,0
79,2026-01-05 11:11:58,312,25692,What is Mohd Sharkar Shamsudin's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.86,,,1,1,0,0
80,2026-01-05 11:11:59,2491,81374,What is Anthony Sharp's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.71,,,1,1,0,0
81,2026-01-05 11:12:00,73,25692,What is Valgerður Bjarnadóttir's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.86,,,1,1,0,0
82,2026-01-05 11:12:02,100,1565,What is Wallace Dollase's occupation?,"[""horse trainer"", ""racehorse trainer""]",Wallace Dollase is a horse trainer (Thoroughbred racehorse trainer).,0.67,,,1,1,0,0
83,2026-01-05 11:12:03,622,24952,What is Claire Berlinski's occupation?,"[""journalist"", ""journo"", ""journalists""]",Writer and journalist,0.82,,,1,1,0,0
84,2026-01-05 11:12:04,77049,11244,What is James Cook's occupation?,"[""sailor"", ""seaman"", ""mariner"", ""seafarer"", ""merchant sailor"", ""merchant seaman"", ""merchant mariner""]",Explorer and Royal Navy officer (British navigator and cartographer),0.86,,,0,-1,0,1
85,2026-01-05 11:12:05,84,25692,What is Russell Stokes's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,-1,1,0
86,2026-01-05 11:12:06,139,25692,What is Henk Bleker's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","He is a Dutch politician (former State Secretary for Economic Affairs, Agriculture and Innovation).",0.9091,,,1,1,0,0
87,2026-01-05 11:12:08,98,5737,What is Jim Brown's occupation?,"[""radio personality"", ""radio presenter"", ""radio hostess"", ""host"", ""hostess"", ""radio host"", ""radio jockey"", ""radio program boss"", ""RJ""]",I don't know,,American former professional football player (NFL running back) turned actor and civil rights activist,0.65,0,-1,1,0
88,2026-01-05 11:12:09,1397,5062,What is Christoph Schlingensief's occupation?,"[""theatrical director"", ""stage director"", ""theatre director"", ""play director"", ""director"", ""theater director""]","Film and theatre director (also filmmaker, actor, playwright, and performance artist)",0.91,,,1,1,0,0
89,2026-01-05 11:12:11,2107,11213,What is C. E. Webber's occupation?,"[""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter""]",C. E. Webber was a British television scriptwriter and author (television writer).,0.77,,,1,1,0,0
90,2026-01-05 11:12:13,2793,25692,What is Gladwyn Jebb's occupation?,"[""diplomat"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",British diplomat and civil servant (also served as interim United Nations Secretary-General and later as a politician/peer),0.92,,,1,1,0,0
91,2026-01-05 11:12:15,1334,25692,What is Dean Alfange's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","Politician (American lawyer, politician, and judge)",0.84,,,1,1,0,0
92,2026-01-05 11:32:21,194634,42844,"What is Tyler, the Creator's occupation?","[""record producer"", ""music producer"", ""actor"", ""actress"", ""actors"", ""actresses"", ""graphic designer""]","Rapper, record producer, songwriter, and fashion designer (also music video director and actor)",0.8094,,,1,1,0,0
93,2026-01-05 11:32:22,66,10855,What is Edwin E. Ellis's occupation?,"[""photographer"", ""photog"", ""photographers""]",Photographer and publisher,0.72,,,1,1,0,0
94,2026-01-05 11:32:23,94,24952,What is Muhammad Ali Luqman's occupation?,"[""journalist"", ""journo"", ""journalists""]",I don't know,,Politician,0.32,0,-1,1,0
95,2026-01-05 11:32:26,84,26544,What is Ivo Perilli's occupation?,"[""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]",Screenwriter,0.89,,,1,1,0,0
96,2026-01-05 11:32:27,580,81374,What is Nathan Purdee's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.86,,,1,1,0,0
97,2026-01-05 11:32:28,1098,9714,What is Joseph Weydemeyer's occupation?,"[""journalist"", ""journo"", ""journalists"", ""revolutionary"", ""insurrectionist"", ""revolutionist"", ""revolutioner""]","Joseph Weydemeyer was a soldier, journalist, and political activist (notably a German revolutionary and later a Union Army officer and Marxist journalist in the United States).",0.856,,,1,1,0,0
98,2026-01-05 11:32:29,994,16182,What is Ai's occupation?,"[""poet"", ""poetess"", ""bard""]",,,,,0,-1,1,1
99,2026-01-05 11:32:30,62,28389,What is Rinaldo del Mel's occupation?,"[""composer""]",Composer (Renaissance composer),0.86,,,1,1,0,0
100,2026-01-05 11:32:32,353,25692,"What is Francis Howard, 5th Baron Howard of Effingham's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Soldier (English peer and soldier — he served as an army officer),0.8745,,,0,-1,0,1
101,2026-01-05 11:32:33,109,25692,What is Luís Marques Guedes's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.95,,,1,1,0,0
102,2026-01-05 11:32:34,815,14886,What is Nigel Sheinwald's occupation?,"[""diplomat""]",Diplomat and former British Ambassador (British diplomat),0.89,,,1,1,0,0
103,2026-01-05 11:32:35,2195,81374,What is Ge You's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.97,,,1,1,0,0
104,2026-01-05 11:32:36,33,25692,What is Annie Beustes's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.25,1,1,1,0
105,2026-01-05 11:32:37,72,11213,What is Kazuyoshi Sekine's occupation?,"[""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter""]",Film director,0.72,,,0,-1,0,1
106,2026-01-05 11:32:39,1312,81374,What is Elisa Bridges's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""Playboy Playmate"", ""Playmate""]",Actress and model (pornographic actress),0.84,,,1,1,0,0
107,2026-01-05 11:32:40,47,25692,What is Domingo Eyzaguirre's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician and philanthropist (Chilean politician),0.52,,,1,1,0,0
108,2026-01-05 11:32:41,154,17531,What is Karol Życzkowski's occupation?,"[""physicist"", ""mathematician""]",Mathematician and physicist (mathematical physicist),0.92,,,1,1,0,0
109,2026-01-05 11:32:42,2104,81374,What is Joyce Tang's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.88,,,1,1,0,0
110,2026-01-05 11:32:43,370,11213,What is Suzanne Lilar's occupation?,"[""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter""]","Belgian writer (novelist, essayist, and playwright)",0.95,,,1,1,0,0
111,2026-01-05 11:32:45,227,25692,What is Karen Redman's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician (Canadian politician; former Member of Parliament and municipal councillor),0.87,,,1,1,0,0
112,2026-01-05 11:32:46,303,28389,What is Jean-Yves Daniel-Lesur's occupation?,"[""composer"", ""organist"", ""organ player""]",Composer and organist,0.8365,,,1,1,0,0
113,2026-01-05 11:32:47,145,23111,What is Eduard Looijenga's occupation?,"[""mathematician""]",Mathematician,0.99,,,1,1,0,0
114,2026-01-05 11:32:48,744,48188,What is Petrus Camper's occupation?,"[""physician"", ""physicians"", ""medical doctor"", ""medical practitioner"", ""doctor"", ""medical doctors""]","Dutch anatomist, physician, and naturalist (also known as a comparative anatomist and anatomico-physiologist)",0.8365,,,1,1,0,0
115,2026-01-05 11:32:49,51,25692,What is Charles Harrison's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Charles Harrison is a musicologist (specifically a scholar and writer on music).,0.25,0,-1,1,0
116,2026-01-05 11:32:51,179,81374,What is Pathit Pisitkul's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Thai actor and model,0.7,,,1,1,0,0
117,2026-01-05 11:32:52,112,28389,What is Jacopo Melani's occupation?,"[""composer""]",Composer (Italian composer and violinist),0.7246,,,1,1,0,0
118,2026-01-05 11:32:52,258,25692,What is Jeremiah Smith's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,-1,1,0
119,2026-01-05 11:32:54,80,28389,What is Richard Harris's occupation?,"[""composer""]",Actor and singer,0.86,,,0,-1,0,1
120,2026-01-05 11:32:55,369,25692,What is Peter W. Barca's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.88,,,1,1,0,0
121,2026-01-05 11:32:56,553,25692,"What is Harold Lever, Baron Lever of Manchester's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",British politician (Labour Party politician and Member of Parliament; he was a barrister by profession),0.67,,,1,1,0,0
122,2026-01-05 11:32:57,24,25692,What is Peter Murnoy's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,-1,1,0
123,2026-01-05 11:32:58,961,6538,What is Spencer Williams's occupation?,"[""composer"", ""pianist""]","Film director, actor, writer, and film producer",0.89,,,0,-1,0,1
124,2026-01-05 11:33:00,1047,24952,What is Richard Lui's occupation?,"[""journalist"", ""journo"", ""journalists""]",Richard Lui is a journalist and news anchor (television news correspondent/anchor).,0.92,,,1,1,0,0
125,2026-01-05 11:33:01,285,81374,What is Charlotte von Hagn's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",She was a stage actress (German/Austrian stage actress).,0.95,,,1,1,0,0
126,2026-01-05 11:33:02,66,25692,What is James M. Geraghty's occupation?,"[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,-1,1,0
127,2026-01-05 11:33:04,60,24351,What is Michael Hutchings's occupation?,"[""chef"", ""chef de cuisine""]",Chef,0.85,,,1,1,0,0
128,2026-01-05 11:33:05,110,25692,What is Gideon Olin's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician (he was a U.S. Representative / politician),0.86,,,1,1,0,0
129,2026-01-05 11:33:06,685,6987,What is Cecil Aldin's occupation?,"[""illustrator""]",Painter and illustrator (British artist),0.92,,,1,1,0,0
130,2026-01-05 11:33:07,15171,81374,What is Malcolm David Kelley's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor and singer,0.9786,,,1,1,0,0
131,2026-01-05 11:33:09,87,25692,What is James Alex Msekela's occupation?,"[""diplomat"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician (Tanzanian politician; former Ambassador and Member of Parliament),0.62,,,1,1,0,0
132,2026-01-05 11:33:10,3184,25692,What is Nancy Landon Kassebaum's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician (former United States Senator),0.97,,,1,1,0,0
133,2026-01-05 11:33:11,3147,28389,What is Reinhold Mack's occupation?,"[""audio engineer"", ""recording engineer"", ""sound producer"", ""sound director"", ""sound engineer"", ""music engineer"", ""musical engineer"", ""record producer"", ""music producer"", ""composer""]",Record producer and sound engineer,0.95,,,1,1,0,0
134,2026-01-05 11:33:12,155,24952,What is Del Quentin Wilber's occupation?,"[""journalist"", ""journo"", ""journalists""]",Investigative journalist and author,0.89,,,1,1,0,0
135,2026-01-05 11:33:13,201,23111,What is Pierre Pansu's occupation?,"[""mathematician""]",Mathematician,0.83,,,1,1,0,0
136,2026-01-05 11:33:15,199,11699,What is Larry Coon's occupation?,"[""computer scientist""]",Larry Coon is an American computer programmer and sportswriter best known as an NBA salary cap expert and author/maintainer of the CBA FAQ (NBA salary cap FAQ).,0.87,,,0,-1,0,1
137,2026-01-05 11:33:16,78,25692,What is Masayoshi Nataniya's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Masayoshi Nataniya is a Japanese politician (member of a prefectural assembly or local government),0.25,1,1,1,0
138,2026-01-05 11:33:17,520,23111,What is Leonida Tonelli's occupation?,"[""mathematician""]",Italian mathematician,0.92,,,1,1,0,0
