dataset_id,timestamp,s_pop,o_pop,question,possible_answers,first_answer,first_confidence,best_guess,best_guess_confidence,correct,score,idk_flag,false_answer_flag
10,2026-01-17 22:52:31,88,24952,What is Herlyn Espinal's occupation?,"[""journalist"", ""journo"", ""journalists""]",Sports journalist (football/soccer commentator/reporter),0.42,,,1,1.0,0,0
11,2026-01-17 22:52:31,230,81374,What is Jacob Kraemer's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Canadian actor and voice actor,0.72,,,1,1.0,0,0
12,2026-01-17 22:52:31,461,45772,What is Fred C. Newmeyer's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""film producer"", ""movie producer"", ""producer"", ""actor"", ""actress"", ""actors"", ""actresses""]","Fred C. Newmeyer was an American film director and former silent film actor, also known for working as an assistant director and actor in early Hollywood.",0.7246,,,1,1.0,0,0
13,2026-01-17 22:52:31,74,25692,What is Edward Corser's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Edward Corser was a politician (member of the Australian House of Representatives).,0.85,,,1,1.0,0,0
14,2026-01-17 22:52:31,505,81374,What is Bae Geu-rin's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",South Korean actress,0.87,,,1,1.0,0,0
15,2026-01-17 22:52:31,169,25692,What is Javier Alva Orlandini's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","Politician (Peruvian lawyer and politician — former Vice President, senator, and President of the Senate)",0.95,,,1,1.0,0,0
16,2026-01-17 22:52:31,287843,11213,What is Edgar Allan Poe's occupation?,"[""journalist"", ""journo"", ""journalists"", ""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter"", ""poet"", ""poetess"", ""bard""]","Edgar Allan Poe was a writer (author/poet), also known as a literary critic and editor.",0.98,,,1,1.0,0,0
17,2026-01-17 22:52:31,48,25692,What is John Finlay's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,John Finlay is an actor.,0.25,0,0.4,1,0
18,2026-01-17 22:52:31,370,25692,What is John Floyd's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,"John Floyd is a politician (specifically, historically a U.S. congressman and governor of Virginia in the early 19th century).",0.25,1,0.4,1,0
19,2026-01-17 22:52:31,115,81374,What is Sachiko Kokubu's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""model"", ""fashion model"", ""sitter"", ""poser""]",Japanese actress and entertainer (tarento),0.7625,,,1,1.0,0,0
20,2026-01-17 22:52:31,2092,25692,What is Rudolf Hilferding's occupation?,"[""economist"", ""economists"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","Economist, journalist and politician (Austrian-born Marxist economist and Social Democratic politician)",0.9623,,,1,1.0,0,0
21,2026-01-17 22:52:31,285,25692,"What is Charles Strachey, 4th Baron O'Hagan's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Peer and accountant (specifically a British peer who worked as an accountant),0.62,,,0,0.0,0,1
22,2026-01-17 22:52:31,2251,81374,What is Akari Hayami's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress and former singer (former member of the Japanese idol group Doll Elements; currently an actress),0.92,,,1,1.0,0,0
23,2026-01-17 22:52:31,381,81374,What is Richard Martin's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Richard Martin is an actor.,0.25,1,0.4,1,0
24,2026-01-17 22:52:31,103,43223,"What is Harvey Peltier, Sr.'s occupation?","[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.86,,,1,1.0,0,0
25,2026-01-17 22:52:31,126,81374,What is Paris's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Paris is a mythological prince of Troy (in Greek mythology).,0.37,0,0.4,1,0
26,2026-01-17 22:52:31,112,12939,What is Fairfax M. Cone's occupation?,"[""businessperson"", ""business person"", ""dealer"", ""businesswoman"", ""business man"", ""business woman"", ""businessman""]",Advertising executive,0.84,,,0,0.0,0,1
27,2026-01-17 22:52:31,1718,81374,What is Colleen Zenk Pinter's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.9875,,,1,1.0,0,0
28,2026-01-17 22:52:31,152,8320,What is Thomas McMurtry's occupation?,"[""test pilot""]",I don't know,,Thomas McMurtry is a test pilot (experimental/test pilot for NASA / astronaut support),0.25,1,0.4,1,0
29,2026-01-17 22:52:31,322,43223,What is Albert Bates's occupation?,"[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers""]","Albert Bates is an author, researcher, and environmental activist focused on permaculture, sustainable living, and climate/energy issues; he is also known as a co-founder/director of the Global Village Institute and a writer on seed saving, appropriate technology, and collapse topics.",0.6325,,,0,0.0,0,1
30,2026-01-17 22:52:31,1132,25550,What is Heath's occupation?,"[""songwriter"", ""song writer""]",,,,,0,0.4,1,1
31,2026-01-17 22:52:31,396,42844,What is Wise's occupation?,"[""record producer"", ""music producer""]",I don't know,,Wise is a rapper (musician).,0.25,0,0.4,1,0
32,2026-01-17 22:52:31,792,24952,What is Stevie Cameron's occupation?,"[""journalist"", ""journo"", ""journalists""]",Investigative journalist and author,0.92,,,1,1.0,0,0
33,2026-01-17 22:52:31,996,7223,What is Yoshiki Tonogai's occupation?,"[""mangaka"", ""manga artist""]",Manga artist (manga illustrator and author),0.88,,,1,1.0,0,0
34,2026-01-17 22:52:31,1085,8848,What is Geeling Ng's occupation?,"[""restaurateur"", ""gastronomist"", ""restauranteur""]",Geeling Ng is an actress and former model.,0.86,,,0,0.0,0,1
35,2026-01-17 22:52:31,91,28389,What is Bruce McDaniel's occupation?,"[""composer""]",I don't know,,,,0,0.4,1,0
36,2026-01-17 22:52:31,162,25692,What is Thomas R. Whitney's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician (U.S. Representative from New York),0.86,,,1,1.0,0,0
37,2026-01-17 22:52:31,503,28889,What is William Lescaze's occupation?,"[""architect""]",Architect,0.95,,,1,1.0,0,0
38,2026-01-17 22:52:31,68,81374,What is Edwin Wallock's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Edwin Wallock was an American film actor.,0.72,,,1,1.0,0,0
39,2026-01-17 22:52:31,195,12368,What is Tsutomu Seki's occupation?,"[""astronomer""]",Japanese amateur astronomer and discoverer of comets and minor planets (astronomer),0.8765,,,1,1.0,0,0
40,2026-01-17 22:52:31,63,16672,What is Matthew McKay's occupation?,"[""dentist"", ""dentists"", ""dental surgeon""]",Psychologist and author,0.9325,,,0,0.0,0,1
41,2026-01-17 22:52:31,97,7581,What is Dominick Bellizzi's occupation?,"[""jockey""]",I don't know,,,,0,0.4,1,0
42,2026-01-17 22:52:31,510,48188,What is William Watson's occupation?,"[""physician"", ""physicians"", ""medical doctor"", ""medical practitioner"", ""doctor"", ""medical doctors""]",I don't know,,,,0,0.4,1,0
43,2026-01-17 22:52:31,766,25550,What is Sarah Dawn Finer's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""songwriter"", ""song writer""]","She is a singer, songwriter and actress (Swedish singer-songwriter, also a musical theatre performer and television presenter).",0.82,,,1,1.0,0,0
44,2026-01-17 22:52:31,2680,20148,What is Brendan Canty's occupation?,"[""composer"", ""musician"", ""musical artist""]","Brendan Canty is a musician, best known as the drummer for the rock band Fugazi.",0.93,,,1,1.0,0,0
45,2026-01-17 22:52:31,839,81374,What is María Elena Marqués's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",She was a Mexican film actress.,0.956,,,1,1.0,0,0
46,2026-01-17 22:52:31,1131,28889,What is Michael Arad's occupation?,"[""architect""]",Architect,0.938,,,1,1.0,0,0
47,2026-01-17 22:52:31,923,81374,What is Patrick O'Brien Demsey's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.84,,,1,1.0,0,0
48,2026-01-17 22:52:31,61,25692,What is Ole Krarup's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Ole Krarup was a Danish politician and Member of the European Parliament (MEP).,0.9265,,,1,1.0,0,0
49,2026-01-17 22:52:31,75,28389,What is Antonio Álvarez Alonso's occupation?,"[""composer"", ""pianist""]",Composer and pianist,0.88,,,1,1.0,0,0
50,2026-01-17 22:52:31,57,24952,What is Boutheina Jabnoun's occupation?,"[""journalist"", ""journo"", ""journalists""]",I don't know,,Politician,0.2047,0,0.4,1,0
51,2026-01-17 22:52:31,1072,81374,What is Robert Viharo's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.92,,,1,1.0,0,0
52,2026-01-17 22:52:31,1494,81374,What is Ankita Sharma's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Ankita Sharma is an Indian television actress,0.25,1,0.4,1,0
53,2026-01-17 22:52:31,31792,6776,What is Robby Krieger's occupation?,"[""guitarist"", ""guitar player"", ""guitarists""]","Musician (guitarist, songwriter; best known as the guitarist for the rock band The Doors)",0.94,,,1,1.0,0,0
54,2026-01-17 22:52:31,135900,20559,What is Paul's occupation?,"[""missionary"", ""Christian missionary""]",,,,,0,0.4,1,1
55,2026-01-17 22:52:31,206,25692,What is Shozaburo Nakamura's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Shozaburo Nakamura is a Japanese politician (member of the House of Representatives).,0.25,1,0.4,1,0
56,2026-01-17 22:52:31,1419,25550,What is Esquerita's occupation?,"[""pianist"", ""songwriter"", ""song writer""]","Singer, pianist, and songwriter (Rock and roll/R&B performer)",0.8745,,,1,1.0,0,0
57,2026-01-17 22:52:31,43,11157,What is Derek Wheatley's occupation?,"[""novelist"", ""barrister"", ""barrister-at-law"", ""Bar-at-law""]",I don't know,,Barrister (English barrister and legal writer),0.25,1,0.4,1,0
58,2026-01-17 22:52:31,86,12671,What is Herman A. Barnett's occupation?,"[""surgeon"", ""surgeons""]",Physician (surgeon),0.85,,,1,1.0,0,0
59,2026-01-17 22:52:31,51,14886,What is Modou Dia's occupation?,"[""diplomat"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Diplomat and politician (Senegalese ambassador and former presidential candidate),0.43,1,0.4,1,0
60,2026-01-17 22:52:31,261,25692,What is Alex Krieps's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.82,,,1,1.0,0,0
61,2026-01-17 22:52:31,5119,16182,What is Veronica Franco's occupation?,"[""poet"", ""poetess"", ""bard""]",Veronica Franco was a Venetian poet and courtesan.,0.89,,,1,1.0,0,0
62,2026-01-17 22:52:31,138,24952,What is Maev-Ann Wren's occupation?,"[""journalist"", ""journo"", ""journalists""]",Health economist and policy analyst (Irish health economist),0.83,,,0,0.0,0,1
63,2026-01-17 22:52:31,123,25692,"What is Norman Crowther Hunt, Baron Crowther-Hunt's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","He was a British politician (Labour Party) and government minister, later a life peer and political scientist/commentator.",0.77,,,1,1.0,0,0
64,2026-01-17 22:52:31,547,26129,What is Vincenzo Di Nicola's occupation?,"[""psychiatrist"", ""alienist"", ""head-shrinker"", ""shrinker"", ""psychologist"", ""psychologists""]","Vincenzo Di Nicola is a psychiatrist (and philosopher, author, and professor of psychiatry and psychology).",0.71,,,1,1.0,0,0
65,2026-01-17 22:52:31,264,28389,What is Tor Aulin's occupation?,"[""composer""]","Violinist, conductor, and composer",0.9123,,,1,1.0,0,0
66,2026-01-17 22:52:31,1126,11827,What is Henry Tizard's occupation?,"[""chemist"", ""chemists""]","Henry Tizard was a British chemist and inventor, a scientific administrator and radar pioneer (chemist, inventor and senior scientific civil servant).",0.875,,,1,1.0,0,0
67,2026-01-17 22:52:31,631,25747,What is Glenn Albrecht's occupation?,"[""philosopher""]",Environmental philosopher and academic (professor/researcher in environmental management and sustainability),0.82,,,1,1.0,0,0
68,2026-01-17 22:52:31,326,25692,What is Thomas Hinds's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","Thomas Hinds was a military officer (United States Army officer), specifically a brigadier general in the Mississippi militia and a commander in the War of 1812; he later served as a U.S. Congressman and as a planter.",0.62,,,0,0.0,0,1
69,2026-01-17 22:52:31,2322,26544,What is Tobias Lindholm's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]",Screenwriter and film/TV director (Danish screenwriter and director),0.938,,,1,1.0,0,0
70,2026-01-17 22:52:31,1028,24952,What is Lisa McRee's occupation?,"[""journalist"", ""journo"", ""journalists""]",American television journalist and news anchor,0.9123,,,1,1.0,0,0
71,2026-01-17 22:52:31,156,12806,What is Rick Gilmore's occupation?,"[""economist"", ""economists""]",I don't know,,,,0,0.4,1,0
72,2026-01-17 22:52:31,75,81374,What is Jon Eikemo's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Jon Eikemo is a Norwegian actor.,0.94,,,1,1.0,0,0
73,2026-01-17 22:52:31,3857,24952,What is Jilly Cooper's occupation?,"[""journalist"", ""journo"", ""journalists"", ""novelist""]",Novelist (author),0.98,,,1,1.0,0,0
74,2026-01-17 22:52:31,885,81374,What is Ingrid Martinez's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,,,0,0.4,1,0
75,2026-01-17 22:52:31,16203,42844,What is Teddy Riley's occupation?,"[""record producer"", ""music producer"", ""singer-songwriter"", ""singer songwriter"", ""singer/songwriter"", ""singersongwriter"", ""singer-songwriter""]","Teddy Riley is an American singer, songwriter, musician, and record producer, best known as a record producer and creator of the New Jack Swing genre.",0.8571,,,1,1.0,0,0
76,2026-01-17 22:52:31,2206,81374,What is Gillian Raine's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Gillian Raine was an English actress.,0.9375,,,1,1.0,0,0
77,2026-01-17 22:52:31,1244,28389,What is Tolis Voskopoulos's occupation?,"[""composer""]","Greek singer, actor, and composer",0.8192,,,1,1.0,0,0
78,2026-01-17 22:52:31,74,25692,What is Marco Ameglio's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.82,,,1,1.0,0,0
79,2026-01-17 22:52:31,312,25692,What is Mohd Sharkar Shamsudin's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Malaysian politician,0.82,,,1,1.0,0,0
80,2026-01-17 22:52:31,2491,81374,What is Anthony Sharp's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,,,0,0.4,1,0
81,2026-01-17 22:52:31,73,25692,What is Valgerður Bjarnadóttir's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.45,1,0.4,1,0
82,2026-01-17 22:52:31,100,1565,What is Wallace Dollase's occupation?,"[""horse trainer"", ""racehorse trainer""]",I don't know,,Wallace Dollase is a racehorse trainer.,0.25,1,0.4,1,0
83,2026-01-17 22:52:31,622,24952,What is Claire Berlinski's occupation?,"[""journalist"", ""journo"", ""journalists""]",Claire Berlinski is an American journalist and author.,0.82,,,1,1.0,0,0
84,2026-01-17 22:52:31,77049,11244,What is James Cook's occupation?,"[""sailor"", ""seaman"", ""mariner"", ""seafarer"", ""merchant sailor"", ""merchant seaman"", ""merchant mariner""]","Captain, explorer and Royal Navy officer",0.98,,,0,0.0,0,1
85,2026-01-17 22:52:31,84,25692,What is Russell Stokes's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.4,1,0
86,2026-01-17 22:52:31,139,25692,What is Henk Bleker's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Dutch politician (former State Secretary / Minister),0.7426,,,1,1.0,0,0
87,2026-01-17 22:52:31,98,5737,What is Jim Brown's occupation?,"[""radio personality"", ""radio presenter"", ""radio hostess"", ""host"", ""hostess"", ""radio host"", ""radio jockey"", ""radio program boss"", ""RJ""]",I don't know,,Jim Brown was an American professional football player (NFL running back) and later an actor and civil rights advocate.,0.5263,0,0.4,1,0
88,2026-01-17 22:52:31,1397,5062,What is Christoph Schlingensief's occupation?,"[""theatrical director"", ""stage director"", ""theatre director"", ""play director"", ""director"", ""theater director""]","Filmmaker (German film and theatre director, actor, and artist)",0.92,,,1,1.0,0,0
89,2026-01-17 22:52:31,2107,11213,What is C. E. Webber's occupation?,"[""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter""]",I don't know,,Television writer and playwright,0.25,1,0.4,1,0
90,2026-01-17 22:52:31,2793,25692,What is Gladwyn Jebb's occupation?,"[""diplomat"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",British diplomat and civil servant (first Acting Secretary-General of the United Nations),0.84,,,1,1.0,0,0
91,2026-01-17 22:52:31,1334,25692,What is Dean Alfange's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician (American lawyer and politician),0.86,,,1,1.0,0,0
92,2026-01-17 22:52:31,194634,42844,"What is Tyler, the Creator's occupation?","[""record producer"", ""music producer"", ""actor"", ""actress"", ""actors"", ""actresses"", ""graphic designer""]","Tyler, the Creator is a rapper, songwriter, record producer, and fashion designer; he is primarily known as a rapper and music artist.",0.97,,,1,1.0,0,0
93,2026-01-17 22:52:31,66,10855,What is Edwin E. Ellis's occupation?,"[""photographer"", ""photog"", ""photographers""]",I don't know,,Photographer and writer,0.25,1,0.4,1,0
94,2026-01-17 22:52:31,94,24952,What is Muhammad Ali Luqman's occupation?,"[""journalist"", ""journo"", ""journalists""]",I don't know,,Muhammad Ali Luqman is a journalist (writer/editor).,0.25,1,0.4,1,0
95,2026-01-17 22:52:31,84,26544,What is Ivo Perilli's occupation?,"[""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]",Screenwriter,0.86,,,1,1.0,0,0
96,2026-01-17 22:52:31,580,81374,What is Nathan Purdee's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",American actor,0.9532,,,1,1.0,0,0
97,2026-01-17 22:52:31,1098,9714,What is Joseph Weydemeyer's occupation?,"[""journalist"", ""journo"", ""journalists"", ""revolutionary"", ""insurrectionist"", ""revolutionist"", ""revolutioner""]","Joseph Weydemeyer was a military officer (Prussian artillery officer) and later a journalist, Civil War Union Army officer, and socialist activist — most notably a German revolutionary, Marxist journalist, and Union Army colonel in the American Civil War.",0.721,,,1,1.0,0,0
98,2026-01-17 22:52:31,994,16182,What is Ai's occupation?,"[""poet"", ""poetess"", ""bard""]",,,,,0,0.4,1,1
99,2026-01-17 22:52:31,62,28389,What is Rinaldo del Mel's occupation?,"[""composer""]",Rinaldo del Mel was a composer (Renaissance composer).,0.88,,,1,1.0,0,0
100,2026-01-17 22:52:31,353,25692,"What is Francis Howard, 5th Baron Howard of Effingham's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",British peer and courtier (member of the English nobility who served in courtly/official capacities),0.42,,,0,0.0,0,1
101,2026-01-17 22:52:31,109,25692,What is Luís Marques Guedes's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.98,,,1,1.0,0,0
102,2026-01-17 22:52:31,815,14886,What is Nigel Sheinwald's occupation?,"[""diplomat""]",British diplomat and former Ambassador to the United States,0.9,,,1,1.0,0,0
103,2026-01-17 22:52:31,2195,81374,What is Ge You's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Ge You is an actor.,0.95,,,1,1.0,0,0
104,2026-01-17 22:52:31,33,25692,What is Annie Beustes's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,,,0,0.4,1,0
105,2026-01-17 22:52:31,72,11213,What is Kazuyoshi Sekine's occupation?,"[""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter""]",Japanese film director,0.8725,,,0,0.0,0,1
106,2026-01-17 22:52:31,1312,81374,What is Elisa Bridges's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""Playboy Playmate"", ""Playmate""]",I don't know,,Actress and nude model (adult film actress / glamour model),0.1429,1,0.4,1,0
107,2026-01-17 22:52:31,47,25692,What is Domingo Eyzaguirre's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Domingo Eyzaguirre was a Chilean politician and philanthropist (notably a deputy and public administrator involved in social and charitable works).,0.62,,,1,1.0,0,0
108,2026-01-17 22:52:31,154,17531,What is Karol Życzkowski's occupation?,"[""physicist"", ""mathematician""]",Physicist and mathematician (specifically a theoretical physicist and mathematician known for work in quantum physics and quantum information theory),0.91,,,1,1.0,0,0
109,2026-01-17 22:52:31,2104,81374,What is Joyce Tang's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.83,,,1,1.0,0,0
110,2026-01-17 22:52:31,370,11213,What is Suzanne Lilar's occupation?,"[""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter""]","She was a Belgian novelist, essayist and playwright (writer).",0.95,,,1,1.0,0,0
111,2026-01-17 22:52:31,227,25692,What is Karen Redman's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Canadian politician (former Member of Parliament and municipal councillor),0.82,,,1,1.0,0,0
112,2026-01-17 22:52:31,303,28389,What is Jean-Yves Daniel-Lesur's occupation?,"[""composer"", ""organist"", ""organ player""]",French composer and organist,0.89,,,1,1.0,0,0
113,2026-01-17 22:52:31,145,23111,What is Eduard Looijenga's occupation?,"[""mathematician""]",Mathematician,0.8789,,,1,1.0,0,0
114,2026-01-17 22:52:31,744,48188,What is Petrus Camper's occupation?,"[""physician"", ""physicians"", ""medical doctor"", ""medical practitioner"", ""doctor"", ""medical doctors""]","Dutch anatomist, physician, and naturalist (also known as an 18th-century anatomist and anthropologist)",0.8265,,,1,1.0,0,0
115,2026-01-17 22:52:31,51,25692,What is Charles Harrison's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Charles Harrison is an art historian (specifically a scholar and professor of art history),0.2,0,0.4,1,0
116,2026-01-17 22:52:31,179,81374,What is Pathit Pisitkul's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor and singer,0.82,,,1,1.0,0,0
117,2026-01-17 22:52:31,112,28389,What is Jacopo Melani's occupation?,"[""composer""]",Italian Baroque composer (opera composer),0.72,,,1,1.0,0,0
118,2026-01-17 22:52:31,258,25692,What is Jeremiah Smith's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,"Jeremiah Smith is a fictional character who served as a law enforcement officer (sheriff/policeman) — specifically, Sheriff Jeremiah Smith from the TV series Twin Peaks.",0.25,1,0.4,1,0
119,2026-01-17 22:52:31,80,28389,What is Richard Harris's occupation?,"[""composer""]",Actor and singer,0.92,,,0,0.0,0,1
120,2026-01-17 22:52:31,369,25692,What is Peter W. Barca's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.86,,,1,1.0,0,0
121,2026-01-17 22:52:31,553,25692,"What is Harold Lever, Baron Lever of Manchester's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",He was a British politician (a Labour Party politician and life peer—Member of Parliament and government minister).,0.8625,,,1,1.0,0,0
122,2026-01-17 22:52:31,24,25692,What is Peter Murnoy's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Peter Murnoy is a politician.,0.25,1,0.4,1,0
123,2026-01-17 22:52:31,961,6538,What is Spencer Williams's occupation?,"[""composer"", ""pianist""]","American actor, writer, and film director (best known as a pioneering African-American filmmaker and for playing Andy in the TV series ""Amos 'n' Andy"")",0.86,,,0,0.0,0,1
124,2026-01-17 22:52:31,1047,24952,What is Richard Lui's occupation?,"[""journalist"", ""journo"", ""journalists""]",Richard Lui is a television journalist and news anchor.,0.856,,,1,1.0,0,0
125,2026-01-17 22:52:31,285,81374,What is Charlotte von Hagn's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",German stage actress,0.69,,,1,1.0,0,0
126,2026-01-17 22:52:31,66,25692,What is James M. Geraghty's occupation?,"[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","Judge (specifically, an American judge who served on the Superior Court of Washington for King County)",0.62,,,0,0.0,0,1
127,2026-01-17 22:52:31,60,24351,What is Michael Hutchings's occupation?,"[""chef"", ""chef de cuisine""]",I don't know,,Chef (restaurateur / chef and cookbook author),0.42,1,0.4,1,0
128,2026-01-17 22:52:31,110,25692,What is Gideon Olin's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",He was a farmer and politician (served as a U.S. Representative from Vermont).,0.82,,,1,1.0,0,0
129,2026-01-17 22:52:31,685,6987,What is Cecil Aldin's occupation?,"[""illustrator""]","He was an artist and illustrator (British painter and illustrator, known for animals and rural scenes).",0.8975,,,1,1.0,0,0
130,2026-01-17 22:52:31,15171,81374,What is Malcolm David Kelley's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",He is an actor and singer.,0.82,,,1,1.0,0,0
