dataset_id,timestamp,s_pop,o_pop,question,possible_answers,first_answer,first_confidence,best_guess,best_guess_confidence,correct,score,idk_flag,false_answer_flag
16,2026-01-24 16:32:02,287843,11213,What is Edgar Allan Poe's occupation?,"[""journalist"", ""journo"", ""journalists"", ""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter"", ""poet"", ""poetess"", ""bard""]",Writer,0.95,,,1,1.0,0,0
17,2026-01-24 16:32:02,48,25692,What is John Finlay's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,John Finlay is a reality TV personality.,0.6,0,0.6,1,0
18,2026-01-24 16:32:02,370,25692,What is John Floyd's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Author,0.3,0,0.6,1,0
19,2026-01-24 16:32:02,115,81374,What is Sachiko Kokubu's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""model"", ""fashion model"", ""sitter"", ""poser""]",I don't know,,Artist,0.3,0,0.6,1,0
20,2026-01-24 16:32:02,2092,25692,What is Rudolf Hilferding's occupation?,"[""economist"", ""economists"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Economist,0.95,,,1,1.0,0,0
21,2026-01-24 16:32:02,285,25692,"What is Charles Strachey, 4th Baron O'Hagan's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.5,1,0.6,1,0
22,2026-01-24 16:32:02,2251,81374,What is Akari Hayami's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Voice actress,0.6,1,0.6,1,0
23,2026-01-24 16:32:02,381,81374,What is Richard Martin's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Politician,0.3,0,0.6,1,0
24,2026-01-24 16:32:02,103,43223,"What is Harvey Peltier, Sr.'s occupation?","[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Businessman,0.5,0,0.6,1,0
25,2026-01-24 16:32:02,126,81374,What is Paris's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,"Paris is a city, not a person with an occupation.",0.9,0,0.6,1,0
26,2026-01-24 16:32:02,112,12939,What is Fairfax M. Cone's occupation?,"[""businessperson"", ""business person"", ""dealer"", ""businesswoman"", ""business man"", ""business woman"", ""businessman""]",Advertising executive,0.9,,,0,-1.0,0,1
27,2026-01-24 16:32:02,1718,81374,What is Colleen Zenk Pinter's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.95,,,1,1.0,0,0
28,2026-01-24 16:32:02,152,8320,What is Thomas McMurtry's occupation?,"[""test pilot""]",I don't know,,Scientist,0.3,0,0.6,1,0
29,2026-01-24 16:32:02,322,43223,What is Albert Bates's occupation?,"[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers""]",I don't know,,Environmentalist,0.6,0,0.6,1,0
30,2026-01-24 16:32:02,1132,25550,What is Heath's occupation?,"[""songwriter"", ""song writer""]",I don't know,,Author,0.5,0,0.6,1,0
31,2026-01-24 16:32:02,396,42844,What is Wise's occupation?,"[""record producer"", ""music producer""]",I don't know,,Author,0.5,0,0.6,1,0
32,2026-01-24 16:32:02,792,24952,What is Stevie Cameron's occupation?,"[""journalist"", ""journo"", ""journalists""]",Author and journalist,0.9,,,1,1.0,0,0
33,2026-01-24 16:32:02,996,7223,What is Yoshiki Tonogai's occupation?,"[""mangaka"", ""manga artist""]",Manga artist,0.95,,,1,1.0,0,0
34,2026-01-24 16:32:02,1085,8848,What is Geeling Ng's occupation?,"[""restaurateur"", ""gastronomist"", ""restauranteur""]",I don't know,,Author,0.5,0,0.6,1,0
35,2026-01-24 16:32:02,91,28389,What is Bruce McDaniel's occupation?,"[""composer""]",I don't know,,Author,0.3,0,0.6,1,0
36,2026-01-24 16:32:02,162,25692,What is Thomas R. Whitney's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Author,0.5,0,0.6,1,0
37,2026-01-24 16:32:02,503,28889,What is William Lescaze's occupation?,"[""architect""]",Architect,0.95,,,1,1.0,0,0
38,2026-01-24 16:32:02,68,81374,What is Edwin Wallock's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Author,0.3,0,0.6,1,0
39,2026-01-24 16:32:02,195,12368,What is Tsutomu Seki's occupation?,"[""astronomer""]",I don't know,,Tsutomu Seki is likely a professional in a field related to technology or engineering.,0.3,0,0.6,1,0
40,2026-01-24 16:32:02,63,16672,What is Matthew McKay's occupation?,"[""dentist"", ""dentists"", ""dental surgeon""]",Author and psychologist,0.9,,,0,-1.0,0,1
41,2026-01-24 16:32:02,97,7581,What is Dominick Bellizzi's occupation?,"[""jockey""]",I don't know,,Lawyer,0.3,0,0.6,1,0
42,2026-01-24 16:32:02,510,48188,What is William Watson's occupation?,"[""physician"", ""physicians"", ""medical doctor"", ""medical practitioner"", ""doctor"", ""medical doctors""]",I don't know,,Author,0.5,0,0.6,1,0
43,2026-01-24 16:32:02,766,25550,What is Sarah Dawn Finer's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""songwriter"", ""song writer""]",Singer-songwriter,0.95,,,1,1.0,0,0
44,2026-01-24 16:32:02,2680,20148,What is Brendan Canty's occupation?,"[""composer"", ""musician"", ""musical artist""]",Musician,0.9,,,1,1.0,0,0
45,2026-01-24 16:32:02,839,81374,What is María Elena Marqués's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Actress,0.7,1,0.6,1,0
46,2026-01-24 16:32:02,1131,28889,What is Michael Arad's occupation?,"[""architect""]",Architect,0.95,,,1,1.0,0,0
47,2026-01-24 16:32:02,923,81374,What is Patrick O'Brien Demsey's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Author,0.3,0,0.6,1,0
48,2026-01-24 16:32:02,61,25692,What is Ole Krarup's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.5,1,0.6,1,0
49,2026-01-24 16:32:02,75,28389,What is Antonio Álvarez Alonso's occupation?,"[""composer"", ""pianist""]",I don't know,,Politician,0.3,0,0.6,1,0
50,2026-01-24 16:32:02,57,24952,What is Boutheina Jabnoun's occupation?,"[""journalist"", ""journo"", ""journalists""]",I don't know,,Journalist,0.5,1,0.6,1,0
51,2026-01-24 16:32:02,1072,81374,What is Robert Viharo's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Author,0.6,0,0.6,1,0
52,2026-01-24 16:32:02,1494,81374,What is Ankita Sharma's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Actress,0.6,1,0.6,1,0
53,2026-01-24 16:32:02,31792,6776,What is Robby Krieger's occupation?,"[""guitarist"", ""guitar player"", ""guitarists""]",Musician,0.95,,,0,-1.0,0,1
54,2026-01-24 16:32:02,135900,20559,What is Paul's occupation?,"[""missionary"", ""Christian missionary""]",I don't know,,Teacher,0.3,0,0.6,1,0
55,2026-01-24 16:32:02,206,25692,What is Shozaburo Nakamura's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Artist,0.5,0,0.6,1,0
56,2026-01-24 16:32:02,1419,25550,What is Esquerita's occupation?,"[""pianist"", ""songwriter"", ""song writer""]",Musician,0.95,,,0,-1.0,0,1
57,2026-01-24 16:32:02,43,11157,What is Derek Wheatley's occupation?,"[""novelist"", ""barrister"", ""barrister-at-law"", ""Bar-at-law""]",I don't know,,Author,0.3,0,0.6,1,0
58,2026-01-24 16:32:02,86,12671,What is Herman A. Barnett's occupation?,"[""surgeon"", ""surgeons""]",I don't know,,Author,0.5,0,0.6,1,0
59,2026-01-24 16:32:02,51,14886,What is Modou Dia's occupation?,"[""diplomat"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Athlete,0.3,0,0.6,1,0
60,2026-01-24 16:32:02,261,25692,What is Alex Krieps's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Author,0.3,0,0.6,1,0
61,2026-01-24 16:32:02,5119,16182,What is Veronica Franco's occupation?,"[""poet"", ""poetess"", ""bard""]",Poet and courtesan,0.9,,,1,1.0,0,0
62,2026-01-24 16:32:02,138,24952,What is Maev-Ann Wren's occupation?,"[""journalist"", ""journo"", ""journalists""]",I don't know,,Writer,0.5,0,0.6,1,0
63,2026-01-24 16:32:02,123,25692,"What is Norman Crowther Hunt, Baron Crowther-Hunt's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.9,,,1,1.0,0,0
64,2026-01-24 16:32:02,547,26129,What is Vincenzo Di Nicola's occupation?,"[""psychiatrist"", ""alienist"", ""head-shrinker"", ""shrinker"", ""psychologist"", ""psychologists""]",I don't know,,Psychologist,0.5,1,0.6,1,0
65,2026-01-24 16:32:02,264,28389,What is Tor Aulin's occupation?,"[""composer""]",I don't know,,Composer,0.5,1,0.6,1,0
66,2026-01-24 16:32:02,1126,11827,What is Henry Tizard's occupation?,"[""chemist"", ""chemists""]",Scientist,0.9,,,0,-1.0,0,1
67,2026-01-24 16:32:02,631,25747,What is Glenn Albrecht's occupation?,"[""philosopher""]",Environmental philosopher,0.9,,,1,1.0,0,0
68,2026-01-24 16:32:02,326,25692,What is Thomas Hinds's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.5,1,0.6,1,0
69,2026-01-24 16:32:02,2322,26544,What is Tobias Lindholm's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]",Film director and screenwriter,0.95,,,1,1.0,0,0
70,2026-01-24 16:32:02,1028,24952,What is Lisa McRee's occupation?,"[""journalist"", ""journo"", ""journalists""]",Journalist,0.85,,,1,1.0,0,0
71,2026-01-24 16:32:02,156,12806,What is Rick Gilmore's occupation?,"[""economist"", ""economists""]",I don't know,,Author,0.3,0,0.6,1,0
72,2026-01-24 16:32:02,75,81374,What is Jon Eikemo's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Researcher,0.5,0,0.6,1,0
73,2026-01-24 16:32:02,3857,24952,What is Jilly Cooper's occupation?,"[""journalist"", ""journo"", ""journalists"", ""novelist""]",Author,0.95,,,0,-1.0,0,1
74,2026-01-24 16:32:02,885,81374,What is Ingrid Martinez's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Journalist,0.3,0,0.6,1,0
75,2026-01-24 16:32:02,16203,42844,What is Teddy Riley's occupation?,"[""record producer"", ""music producer"", ""singer-songwriter"", ""singer songwriter"", ""singer/songwriter"", ""singersongwriter"", ""singer-songwriter""]",Music producer and singer,0.95,,,1,1.0,0,0
76,2026-01-24 16:32:02,2206,81374,What is Gillian Raine's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Author,0.5,0,0.6,1,0
77,2026-01-24 16:32:02,1244,28389,What is Tolis Voskopoulos's occupation?,"[""composer""]",Singer and actor,0.95,,,0,-1.0,0,1
78,2026-01-24 16:32:02,74,25692,What is Marco Ameglio's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.3,1,0.6,1,0
79,2026-01-24 16:32:02,312,25692,What is Mohd Sharkar Shamsudin's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.5,1,0.6,1,0
80,2026-01-24 16:32:02,2491,81374,What is Anthony Sharp's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Author,0.5,0,0.6,1,0
81,2026-01-24 16:32:02,73,25692,What is Valgerður Bjarnadóttir's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.5,1,0.6,1,0
82,2026-01-24 16:32:02,100,1565,What is Wallace Dollase's occupation?,"[""horse trainer"", ""racehorse trainer""]",I don't know,,Author,0.5,0,0.6,1,0
83,2026-01-24 16:32:02,622,24952,What is Claire Berlinski's occupation?,"[""journalist"", ""journo"", ""journalists""]",Author and journalist,0.9,,,1,1.0,0,0
84,2026-01-24 16:32:02,77049,11244,What is James Cook's occupation?,"[""sailor"", ""seaman"", ""mariner"", ""seafarer"", ""merchant sailor"", ""merchant seaman"", ""merchant mariner""]",Explorer,0.95,,,0,-1.0,0,1
85,2026-01-24 16:32:02,84,25692,What is Russell Stokes's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Business Executive,0.5,0,0.6,1,0
86,2026-01-24 16:32:02,139,25692,What is Henk Bleker's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.5,1,0.6,1,0
87,2026-01-24 16:32:02,98,5737,What is Jim Brown's occupation?,"[""radio personality"", ""radio presenter"", ""radio hostess"", ""host"", ""hostess"", ""radio host"", ""radio jockey"", ""radio program boss"", ""RJ""]",Professional football player,0.95,,,0,-1.0,0,1
88,2026-01-24 16:32:02,1397,5062,What is Christoph Schlingensief's occupation?,"[""theatrical director"", ""stage director"", ""theatre director"", ""play director"", ""director"", ""theater director""]",Filmmaker and theater director,0.9,,,1,1.0,0,0
89,2026-01-24 16:32:02,2107,11213,What is C. E. Webber's occupation?,"[""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter""]",I don't know,,Author,0.5,0,0.6,1,0
90,2026-01-24 16:32:02,2793,25692,What is Gladwyn Jebb's occupation?,"[""diplomat"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Diplomat,0.9,,,1,1.0,0,0
91,2026-01-24 16:32:02,1334,25692,What is Dean Alfange's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.85,,,1,1.0,0,0
92,2026-01-24 16:32:02,194634,42844,"What is Tyler, the Creator's occupation?","[""record producer"", ""music producer"", ""actor"", ""actress"", ""actors"", ""actresses"", ""graphic designer""]",Musician,0.95,,,0,-1.0,0,1
93,2026-01-24 16:32:02,66,10855,What is Edwin E. Ellis's occupation?,"[""photographer"", ""photog"", ""photographers""]",I don't know,,Author,0.5,0,0.6,1,0
94,2026-01-24 16:32:02,94,24952,What is Muhammad Ali Luqman's occupation?,"[""journalist"", ""journo"", ""journalists""]",I don't know,,Boxer,0.5,0,0.6,1,0
95,2026-01-24 16:32:02,84,26544,What is Ivo Perilli's occupation?,"[""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]",I don't know,,Author,0.3,0,0.6,1,0
96,2026-01-24 16:32:02,580,81374,What is Nathan Purdee's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.95,,,1,1.0,0,0
97,2026-01-24 16:32:02,1098,9714,What is Joseph Weydemeyer's occupation?,"[""journalist"", ""journo"", ""journalists"", ""revolutionary"", ""insurrectionist"", ""revolutionist"", ""revolutioner""]",I don't know,,Politician,0.5,0,0.6,1,0
98,2026-01-24 16:32:02,994,16182,What is Ai's occupation?,"[""poet"", ""poetess"", ""bard""]",I don't know,,Artificial Intelligence,0.7,0,0.6,1,0
99,2026-01-24 16:32:02,62,28389,What is Rinaldo del Mel's occupation?,"[""composer""]",I don't know,,Author,0.5,0,0.6,1,0
100,2026-01-24 16:32:02,353,25692,"What is Francis Howard, 5th Baron Howard of Effingham's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Nobleman,0.5,0,0.6,1,0
101,2026-01-24 16:32:02,109,25692,What is Luís Marques Guedes's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.5,1,0.6,1,0
102,2026-01-24 16:32:02,815,14886,What is Nigel Sheinwald's occupation?,"[""diplomat""]",I don't know,,Diplomat,0.6,1,0.6,1,0
103,2026-01-24 16:32:02,2195,81374,What is Ge You's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.98,,,1,1.0,0,0
104,2026-01-24 16:32:02,33,25692,What is Annie Beustes's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Author,0.3,0,0.6,1,0
105,2026-01-24 16:32:02,72,11213,What is Kazuyoshi Sekine's occupation?,"[""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter""]",I don't know,,Professional athlete,0.5,0,0.6,1,0
106,2026-01-24 16:32:02,1312,81374,What is Elisa Bridges's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""Playboy Playmate"", ""Playmate""]",I don't know,,Model,0.5,0,0.6,1,0
107,2026-01-24 16:32:02,47,25692,What is Domingo Eyzaguirre's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.3,1,0.6,1,0
108,2026-01-24 16:32:02,154,17531,What is Karol Życzkowski's occupation?,"[""physicist"", ""mathematician""]",Mathematician,0.9,,,1,1.0,0,0
109,2026-01-24 16:32:02,2104,81374,What is Joyce Tang's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Actress,0.7,1,0.6,1,0
110,2026-01-24 16:32:02,370,11213,What is Suzanne Lilar's occupation?,"[""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter""]",Writer,0.9,,,1,1.0,0,0
111,2026-01-24 16:32:02,227,25692,What is Karen Redman's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.5,1,0.6,1,0
112,2026-01-24 16:32:02,303,28389,What is Jean-Yves Daniel-Lesur's occupation?,"[""composer"", ""organist"", ""organ player""]",I don't know,,Composer,0.6,1,0.6,1,0
113,2026-01-24 16:32:02,145,23111,What is Eduard Looijenga's occupation?,"[""mathematician""]",I don't know,,Mathematician,0.5,1,0.6,1,0
114,2026-01-24 16:32:02,744,48188,What is Petrus Camper's occupation?,"[""physician"", ""physicians"", ""medical doctor"", ""medical practitioner"", ""doctor"", ""medical doctors""]",Painter and anatomist,0.85,,,0,-1.0,0,1
115,2026-01-24 16:32:02,51,25692,What is Charles Harrison's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Artist,0.5,0,0.6,1,0
116,2026-01-24 16:32:02,179,81374,What is Pathit Pisitkul's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Musician,0.5,0,0.6,1,0
117,2026-01-24 16:32:02,112,28389,What is Jacopo Melani's occupation?,"[""composer""]",I don't know,,Composer,0.6,1,0.6,1,0
118,2026-01-24 16:32:02,258,25692,What is Jeremiah Smith's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Author,0.3,0,0.6,1,0
119,2026-01-24 16:32:02,80,28389,What is Richard Harris's occupation?,"[""composer""]",Actor,0.95,,,0,-1.0,0,1
120,2026-01-24 16:32:02,369,25692,What is Peter W. Barca's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.5,1,0.6,1,0
121,2026-01-24 16:32:02,553,25692,"What is Harold Lever, Baron Lever of Manchester's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician and businessman,0.9,,,1,1.0,0,0
122,2026-01-24 16:32:02,24,25692,What is Peter Murnoy's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Author,0.3,0,0.6,1,0
123,2026-01-24 16:32:02,961,6538,What is Spencer Williams's occupation?,"[""composer"", ""pianist""]",I don't know,,Actor,0.5,0,0.6,1,0
124,2026-01-24 16:32:02,1047,24952,What is Richard Lui's occupation?,"[""journalist"", ""journo"", ""journalists""]",Journalist,0.9,,,1,1.0,0,0
125,2026-01-24 16:32:02,285,81374,What is Charlotte von Hagn's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Author,0.5,0,0.6,1,0
126,2026-01-24 16:32:02,66,25692,What is James M. Geraghty's occupation?,"[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Author,0.5,0,0.6,1,0
127,2026-01-24 16:32:02,60,24351,What is Michael Hutchings's occupation?,"[""chef"", ""chef de cuisine""]",I don't know,,Musician,0.5,0,0.6,1,0
128,2026-01-24 16:32:02,110,25692,What is Gideon Olin's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Author,0.3,0,0.6,1,0
129,2026-01-24 16:32:02,685,6987,What is Cecil Aldin's occupation?,"[""illustrator""]",Artist,0.9,,,0,-1.0,0,1
130,2026-01-24 16:32:02,15171,81374,What is Malcolm David Kelley's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor and musician,0.95,,,1,1.0,0,0
131,2026-01-24 16:32:02,87,25692,What is James Alex Msekela's occupation?,"[""diplomat"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Author,0.3,0,0.6,1,0
132,2026-01-24 16:32:02,3184,25692,What is Nancy Landon Kassebaum's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.95,,,1,1.0,0,0
133,2026-01-24 16:32:02,3147,28389,What is Reinhold Mack's occupation?,"[""audio engineer"", ""recording engineer"", ""sound producer"", ""sound director"", ""sound engineer"", ""music engineer"", ""musical engineer"", ""record producer"", ""music producer"", ""composer""]",Music producer,0.9,,,1,1.0,0,0
134,2026-01-24 16:32:02,155,24952,What is Del Quentin Wilber's occupation?,"[""journalist"", ""journo"", ""journalists""]",Journalist,0.9,,,1,1.0,0,0
135,2026-01-24 16:32:02,201,23111,What is Pierre Pansu's occupation?,"[""mathematician""]",I don't know,,Mathematician,0.5,1,0.6,1,0
136,2026-01-24 16:32:02,199,11699,What is Larry Coon's occupation?,"[""computer scientist""]",Larry Coon is a basketball analyst and writer.,0.85,,,0,-1.0,0,1
137,2026-01-24 16:32:02,78,25692,What is Masayoshi Nataniya's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Businessman,0.5,0,0.6,1,0
138,2026-01-24 16:32:02,520,23111,What is Leonida Tonelli's occupation?,"[""mathematician""]",Mathematician,0.95,,,1,1.0,0,0
139,2026-01-24 16:32:02,1118,24952,What is Judith Rakers's occupation?,"[""journalist"", ""journo"", ""journalists"", ""television presenter"", ""host"", ""hostess"", ""TV host"", ""television host"", ""TV presenter"", ""TV anchor"", ""television anchor""]",Television presenter and journalist,0.95,,,1,1.0,0,0
140,2026-01-24 16:32:02,147,25692,What is Hiroyuki Arai's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Manga artist,0.6,0,0.6,1,0
141,2026-01-24 16:32:02,61,24195,What is Ernst Timme's occupation?,"[""farmer"", ""agriculturist"", ""grower"", ""raiser"", ""cultivator"", ""agriculturer"", ""farmer (occupation)"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Scientist,0.5,0,0.6,1,0
142,2026-01-24 16:32:02,126,25692,What is Bill Kintner's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't know,,Politician,0.5,1,0.6,1,0
143,2026-01-24 16:32:02,271,14886,What is Francesco Vettori's occupation?,"[""diplomat""]",Diplomat and writer,0.85,,,1,1.0,0,0
144,2026-01-24 16:32:02,1610,81374,What is Melinda Mullins's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Author,0.5,0,0.6,1,0
145,2026-01-24 16:32:02,267,16182,What is Tachibana no Moroe's occupation?,"[""poet"", ""poetess"", ""bard""]",I don't know,,Poet,0.5,1,0.6,1,0
146,2026-01-24 16:32:02,1543,81374,What is Susan Kent's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",I don't know,,Author,0.5,0,0.6,1,0
147,2026-01-24 16:32:02,232,28389,What is Meyer Lutz's occupation?,"[""composer""]",I don't know,,Author,0.5,0,0.6,1,0
148,2026-01-24 16:32:02,58,22447,What is Ludwig Lichtschein's occupation?,"[""rabbi"", ""Rav""]",I don't know,,Philosopher,0.3,0,0.6,1,0
