dataset_id,timestamp,s_pop,o_pop,question,possible_answers,first_answer,first_confidence,best_guess,best_guess_confidence,correct,score,idk_flag,false_answer_flag
11,2025-11-17 23:13:54,1248,101543,Who was the composer of I Bet?,"[""Ciara"", ""Ciara Princess Harris"", ""Ciara Princess Wilson"", ""Harmony Samuels"", ""Harmony David Samuels"", ""H-Money""]",I don't know,,Tasha Cobbs Leonard,0.3,0,0.2,1,0
12,2025-11-17 23:13:55,733,461,What is Flandreau the capital of?,"[""Moody County"", ""Moody County, South Dakota""]",Flandreau is the capital of Moody County.,0.9,,,1,1.0,0,0
13,2025-11-17 23:13:56,94379,11060,What is the capital of Chad?,"[""N'Djamena"", ""NDjamena""]",N'Djamena,0.9999,,,1,1.0,0,0
14,2025-11-17 23:13:58,200,17215,Who is the author of Sisters?,"[""Lynne Cheney"", ""Lynne Ann Cheney"", ""Lynne Ann Vincent Cheney""]",Daisy Johnson,0.9,,,0,0.0,0,1
15,2025-11-17 23:13:59,796,609,Who was the director of The Rack?,"[""Arnold Laven""]",Arthur Hiller,0.9,,,0,0.0,0,1
16,2025-11-17 23:14:00,142,1629691,In what country is Magnolia Bible College?,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""US"", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""U. S. A."", ""U. S."", ""the States"", ""the U.S."", ""'Merica"", ""U.S"", ""United States"", ""'Murica""]",United States,0.95,,,1,1.0,0,0
17,2025-11-17 23:14:01,259,1629691,In what country is Peru?,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""US"", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""U. S. A."", ""U. S."", ""the States"", ""the U.S."", ""'Merica"", ""U.S"", ""United States"", ""'Murica""]",Peru is a country itself.,1.0,,,0,0.0,0,1
18,2025-11-17 23:14:02,10680,954,Who was the producer of My Way?,"[""Kang Je-gyu""]",I don't know,,Frank Sinatra,0.3,0,0.2,1,0
19,2025-11-17 23:14:04,6788,36041,Who was the producer of Stand Up?,"[""Ian Anderson"", ""Ian Scott Anderson""]",I don't know,,I would guess it was a well-known producer in the film industry.,0.3,0,0.2,1,0
20,2025-11-17 23:14:04,93777,5842,Who is the mother of Rama?,"[""Kausalya""]",Kausalya,0.95,,,1,1.0,0,0
21,2025-11-17 23:14:05,324,36816,What genre is Either Way?,"[""comedy film"", ""comedy movie""]",Comedy-Drama,0.85,,,0,0.0,0,1
22,2025-11-17 23:14:06,2134,57654,Who was the producer of The Cheyenne Social Club?,"[""James Lee Barrett"", ""Gene Kelly"", ""Eugene Curran Kelly"", ""Eugene Curran \""Gene\"" Kelly""]",John Wayne,0.9,,,0,0.0,0,1
23,2025-11-17 23:14:07,775,11236,Who was the screenwriter for Boring?,"[""Ben Elton"", ""Benjamin Charles Elton"", ""Rik Mayall"", ""Richard Michael Mayall"", ""Lise Mayer""]",I don't know,,David O. Russell,0.3,0,0.2,1,0
24,2025-11-17 23:14:07,89,197767,What sport does Maxwell Griffin play?,"[""association football"", ""football"", ""soccer""]",I don't know,,Football,0.3,1,0.2,1,0
25,2025-11-17 23:14:08,145,252752,In what country is Pal?,"[""Andorra"", ""Principality of Andorra"", ""Principality of the Valleys of Andorra"", ""ad"", ""🇦🇩"", ""AND""]",I don't know,,Palau,0.6,0,0.2,1,0
26,2025-11-17 23:14:09,661,2449,Who was the screenwriter for Eddie Presley?,"[""Duane Whitaker""]",Andrew L. Schmidt,0.9,,,0,0.0,0,1
27,2025-11-17 23:14:10,3026,1154,Who was the composer of The Cardinal?,"[""Jerome Moross""]",I don't know,,Samuel Barber,0.3,0,0.2,1,0
28,2025-11-17 23:14:11,622,53965,Who is the author of Quad?,"[""Samuel Beckett"", ""Samuel Barclay Beckett"", ""Andrew Belis"", ""Sam Beckett"", ""Sa-miao-erh Pei-kʻo-tʻe"", ""Samuel Beḳeṭ""]",I don't know,,John McPhee,0.3,0,0.2,1,0
29,2025-11-17 23:14:12,1360,407517,In what country is Thabazimbi?,"[""South Africa"", ""Republic of South Africa"", ""RSA"", ""SA"", ""za"", ""🇿🇦"", ""zaf""]",South Africa,0.9876,,,1,1.0,0,0
30,2025-11-17 23:14:12,686,25692,What is Lord George Hamilton's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.9,,,1,1.0,0,0
31,2025-11-17 23:14:13,172,247,Who was the director of The Little Ones?,"[""Jim O'Connolly""]",I don't know,,David O. Russell,0.3,0,0.2,1,0
32,2025-11-17 23:14:14,255,488,What is the capital of Faxe Municipality?,"[""Haslev""]",Faxe Ladeplads,0.85,,,0,0.0,0,1
33,2025-11-17 23:14:15,277,7162,Who is the author of What Remains?,"[""Sally Mann""]",Joan Didion,0.98,,,0,0.0,0,1
34,2025-11-17 23:14:15,34,355720,In what country is Gawarzec Dolny?,"[""Poland"", ""POL"", ""Republic of Poland"", ""PL"", ""Polska""]",Poland,0.85,,,1,1.0,0,0
35,2025-11-17 23:14:16,698,46605,Who was the composer of Aandan Adimai?,"[""Ilaiyaraaja"", ""Ilayaraja"", ""Ilaya Raja"", ""Raja""]",I don't know,,Ilaiyaraaja,0.6,1,0.2,1,0
36,2025-11-17 23:14:17,10441,80602,What genre is Fahrenheit?,"[""interactive film"", ""movie game"", ""interactive movie"", ""action-adventure game"", ""a-avg"", ""action adventure video games""]",Science Fiction,0.9,,,0,0.0,0,1
37,2025-11-17 23:14:19,95,718380,In what city was Robert Crannell Minor born?,"[""New York City"", ""NYC"", ""New York"", ""the five boroughs"", ""Big Apple"", ""City of New York"", ""NY City"", ""New York, New York"", ""New York City, New York"", ""New York, NY"", ""New York City (NYC)""]",New York City,0.9,,,1,1.0,0,0
38,2025-11-17 23:14:19,177730,50234,What is the capital of Wales?,"[""Cardiff"", ""Caerdydd"", ""Cardiff, Wales""]",Cardiff,0.9999,,,1,1.0,0,0
39,2025-11-17 23:14:21,1377,879,Who was the producer of Delivered?,"[""Guy Ferland""]",I don't know,,I would guess it might be a well-known producer in the film industry.,0.3,0,0.2,1,0
40,2025-11-17 23:14:22,1499,688955,Who was the composer of Liar?,"[""Freddie Mercury"", ""Farrokh Bulsara""]",I don't know,,John Cale,0.5,0,0.2,1,0
41,2025-11-17 23:14:23,100,306,Who was the director of Wait and See?,"[""Walter Forde""]",I don't know,,John Doe,0.2,0,0.2,1,0
42,2025-11-17 23:14:24,236,227,Who was the producer of The Law?,"[""Idrissa Ouédraogo""]",I don't know,,David L. Wolper,0.6,0,0.2,1,0
43,2025-11-17 23:14:25,202,79,Who was the director of Detective?,"[""Carlos Schlieper""]",I don't know,,John Doe,0.2,0,0.2,1,0
44,2025-11-17 23:14:26,74,197767,What sport does Scott Muirhead play?,"[""association football"", ""football"", ""soccer""]",I don't know,,Rugby,0.3,0,0.2,1,0
45,2025-11-17 23:14:26,4776,45018,Who was the producer of Master?,"[""Allu Aravind""]",Xavier Britto,0.95,,,0,0.0,0,1
46,2025-11-17 23:14:27,8799,13209,Who is the mother of Karl Mozart?,"[""Constanze Mozart"", ""Maria Constanze Caecilia Josepha Johanna Aloisia Mozart"", ""Constanze Weber"", ""Maria Constanze Cäcilia Josepha Johanna Aloysia Weber"", ""Constanze Nissen"", ""José Aguilera Pérez""]",Anna Maria Mozart,0.95,,,0,0.0,0,1
47,2025-11-17 23:14:28,121103,20964,What is the capital of Rwanda?,"[""Kigali""]",Kigali,0.9999,,,1,1.0,0,0
48,2025-11-17 23:14:29,48,197767,What sport does Imbi Hoop play?,"[""association football"", ""football"", ""soccer""]",I don't know,,Basketball,0.3,0,0.2,1,0
49,2025-11-17 23:14:30,138,28389,What is Adam Darr's occupation?,"[""composer""]",I don't know,,Musician,0.3,0,0.2,1,0
50,2025-11-17 23:14:30,21304,27046,Who was the producer of Ray?,"[""Taylor Hackford"", ""Taylor Edwin Hackford""]",Stuart Benjamin,0.9,,,0,0.0,0,1
51,2025-11-17 23:14:31,57,12053,What sport does Hans Pieren play?,"[""alpine skiing""]",I don't know,,Ski jumping,0.6,0,0.2,1,0
52,2025-11-17 23:14:32,68737,113310,Who is the author of Cats?,"[""Andrew Lloyd Webber"", ""Baron Lloyd-Webber"", ""Sir Andrew Lloyd Webber"", ""Andrew Lloyd Webber, Baron Lloyd-Webber"", ""The Rt Hon. The Lord Lloyd-Webber"", ""The Lord Lloyd-Webber"", ""Lord Lloyd-Webber""]",T.S. Eliot,0.95,,,0,0.0,0,1
53,2025-11-17 23:14:33,38381,82056,Who is the mother of Lucy DeVito?,"[""Rhea Perlman"", ""Rhea Jo Perlman""]",Rhea Perlman,0.95,,,1,1.0,0,0
54,2025-11-17 23:14:33,4968,40724,Who was the composer of Our House?,"[""Graham Nash"", ""Graham William Nash"", ""00199663308 IPI"", ""00022055628 IPI""]",Madness,0.95,,,0,0.0,0,1
55,2025-11-17 23:14:34,671954,308248,Who is the author of James Bond?,"[""Ian Fleming"", ""Ian Lancaster Fleming""]",Ian Fleming,0.9999,,,1,1.0,0,0
56,2025-11-17 23:14:35,5922,14004,Who was the producer of The Curse?,"[""Lucio Fulci""]",I don't know,,I would guess it might be a well-known producer in the industry.,0.3,0,0.2,1,0
57,2025-11-17 23:14:36,160,1632,Who was the director of Break Up?,"[""Marco Ferreri""]",Peyton Reed,0.9,,,0,0.0,0,1
58,2025-11-17 23:14:36,12668,3372,Who was the screenwriter for Enduring Love?,"[""Ian McEwan"", ""Ian Russell McEwan"", ""Joe Penhall"", ""Joe Scott Penhall""]",Andrew Davies,0.95,,,0,0.0,0,1
59,2025-11-17 23:14:37,232019,52364,What is the capital of Azerbaijan?,"[""Baku"", ""City of Winds""]",Baku,0.9999,,,1,1.0,0,0
60,2025-11-17 23:14:38,61,486947,In what country is Durrenentzen?,"[""France"", ""fr"", ""FR"", ""République française"", ""La France"", ""Republic of France"", ""French Republic"", ""FRA"", ""the Hexagon""]",Germany,0.85,,,0,0.0,0,1
61,2025-11-17 23:14:40,416,3503,Who is the father of Alexander?,"[""Perseus of Macedon"", ""Persius""]",Philip II of Macedon,0.9999,,,0,0.0,0,1
62,2025-11-17 23:14:41,2845,1245,Who was the screenwriter for The Bridge?,"[""Bernhard Wicki""]",I don't know,,John McGreevey,0.5,0,0.2,1,0
63,2025-11-17 23:14:42,1362,2434,Who was the director of The Take?,"[""Brad Furman""]",John McDonagh,0.9,,,0,0.0,0,1
64,2025-11-17 23:14:42,240,41699,Who was the screenwriter for The Trap?,"[""Lon Chaney"", ""Leonidas Frank Chaney"", ""Lon Chaney, Sr."", ""The Man of a Thousand Faces""]",I don't know,,John McGrath,0.6,0,0.2,1,0
65,2025-11-17 23:14:43,9830,63236,Who was the screenwriter for Encounter at Farpoint?,"[""Gene Roddenberry"", ""Eugene Wesley Roddenberry""]",Gene Roddenberry,0.9,,,1,1.0,0,0
66,2025-11-17 23:14:43,430,195995,What is the religion of Thomas Cooray?,"[""Catholic Church"", ""Roman Catholic Church"", ""Church"", ""Roman Apostolic Catholic Church""]",Buddhism,0.9,,,0,0.0,0,1
67,2025-11-17 23:14:45,301,3308,Who was the producer of Hospital Music?,"[""Matthew Good"", ""Matthew Frederick Robert Good""]",I don't know,,David Foster,0.3,0,0.2,1,0
68,2025-11-17 23:14:45,123,25692,"What is Norman Crowther Hunt, Baron Crowther-Hunt's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.9,,,1,1.0,0,0
69,2025-11-17 23:14:46,59,486947,In what country is Égligny?,"[""France"", ""fr"", ""FR"", ""République française"", ""La France"", ""Republic of France"", ""French Republic"", ""FRA"", ""the Hexagon""]",France,0.95,,,1,1.0,0,0
70,2025-11-17 23:14:47,75,147,Who was the director of Balance?,"[""Lyudmil Kirkov""]",I don't know,,Thomas K. McCarthy,0.2,0,0.2,1,0
71,2025-11-17 23:14:47,34767,152175,Who was the producer of Precious?,"[""Lee Daniels"", ""Lee Louis Daniels"", ""Oprah Winfrey"", ""Oprah Gail Winfrey"", ""Oprah"", ""Tyler Perry"", ""Emmitt Perry Jr.""]",Lee Daniels,0.95,,,1,1.0,0,0
72,2025-11-17 23:14:48,912,22038,Who was the screenwriter for Doore Doore Oru Koodu Koottam?,"[""Sreenivasan""]",I don't know,,K. G. George,0.5,0,0.2,1,0
73,2025-11-17 23:14:49,4160,3473,Who was the screenwriter for Live Show?,"[""Tina Fey"", ""Elizabeth Stamatina \""Tina\"" Fey"", ""Elizabeth Stamatina Fey"", ""Robert Carlock"", ""Robert Morgan Carlock""]",I don't know,,David Mamet,0.3,0,0.2,1,0
74,2025-11-17 23:14:50,423,1752,Who was the director of On My Way?,"[""Emmanuelle Bercot""]",Eric Cantona,0.9,,,0,0.0,0,1
75,2025-11-17 23:14:50,125,15009,In what city was Olatubosun Oladapo born?,"[""Ibadan""]",I don't know,,Lagos,0.3,0,0.2,1,0
76,2025-11-17 23:14:51,1043,64529,Who was the director of The Navigator?,"[""Buster Keaton"", ""Joseph Frank Keaton"", ""Joseph F. Keaton"", ""Joseph Keaton"", ""Joseph Francis Keaton"", ""Frigo"", ""Donald Crisp"", ""George William Crisp"", ""Donald William Crisp""]",Vincent Ward,0.95,,,0,0.0,0,1
77,2025-11-17 23:14:52,71906,12390,Who was the screenwriter for Kids?,"[""Harmony Korine"", ""Larry Clark"", ""Lawrence Donald Clark"", ""Larry Clarke"", ""Larry Lewis Legrand Clark"", ""Larry James Clark""]",Harmony Korine,0.95,,,1,1.0,0,0
78,2025-11-17 23:14:53,154447,44355,Who was the composer of Lost?,"[""Michael Giacchino"", ""Michael George Giacchino""]",Michael Giacchino,0.9999,,,1,1.0,0,0
79,2025-11-17 23:14:54,30,197767,What sport does Hwang Byung-ju play?,"[""association football"", ""football"", ""soccer""]",I don't know,,Soccer,0.3,1,0.2,1,0
80,2025-11-17 23:14:55,45,10644,In what city was Bert Myers born?,"[""Frederick"", ""Frederick, Maryland"", ""Frederick, MD""]",I don't know,,Winston-Salem,0.6,0,0.2,1,0
81,2025-11-17 23:14:56,546,120538,"Who was the composer of Nun komm, der Heiden Heiland, BWV 62?","[""Johann Sebastian Bach"", ""Bach"", ""J.S. Bach"", ""J. S. Bach"", ""J S Bach""]",Johann Sebastian Bach,0.9999,,,1,1.0,0,0
82,2025-11-17 23:14:56,13699,10057,Who was the director of The International?,"[""Tom Tykwer""]",Tom Tykwer,0.98,,,1,1.0,0,0
83,2025-11-17 23:14:57,39993,22400,Who was the screenwriter for The Descendants?,"[""Nat Faxon"", ""Nathaniel Faxon"", ""Alexander Payne"", ""Jim Rash"", ""James Rash""]",Nat Faxon and Jim Rash,0.95,,,1,1.0,0,0
84,2025-11-17 23:14:57,22,136982,In what country is Chalhuacocha?,"[""Peru"", ""pe"", ""Republic of Peru"", ""República del Perú"", ""🇵🇪"", ""Republica del Peru""]",Peru,0.9,,,1,1.0,0,0
85,2025-11-17 23:14:58,1317,1883,What is Cleveland the capital of?,"[""Redland City"", ""Redland Shire"", ""Shire of Redland"", ""City of Redland"", ""Redlands, Queensland"", ""Redland""]",I don't know,,Ohio,0.3,0,0.2,1,0
86,2025-11-17 23:14:59,7,278539,In what country is Pârâul Bogat?,"[""Romania"", ""Roumania"", ""Rumania"", ""România"", ""ro"", ""🇷🇴""]",Romania,0.9,,,1,1.0,0,0
87,2025-11-17 23:14:59,1642,149108,What sport does 1952 NFL season play?,"[""American football"", ""gridiron football"", ""🏈"", ""football"", ""American rules football""]",American Football,0.9999,,,1,1.0,0,0
88,2025-11-17 23:15:00,21134,79803,Who was the screenwriter for Black Book?,"[""Paul Verhoeven""]",Paul Verhoeven,0.8,,,1,1.0,0,0
89,2025-11-17 23:15:01,712,5626,Who is the author of It!?,"[""Theodore Sturgeon"", ""E. Waldo Hunter"", ""Edward Hamilton Waldo"", ""Ted Sturgeon""]",Stephen King,0.95,,,0,0.0,0,1
90,2025-11-17 23:15:02,96,167070,"Who was the producer of Benjamin Franklin, Jr.?","[""Metro-Goldwyn-Mayer"", ""MGM""]",I don't know,,Benjamin Franklin,0.2,0,0.2,1,0
91,2025-11-17 23:15:04,6667,191320,Who was the producer of New York?,"[""Lou Reed"", ""Lewis Allen Reed"", ""Lewis Allan Reed""]",I don't know,,David O. Selznick,0.3,0,0.2,1,0
92,2025-11-17 23:15:05,1590,144161,What genre is In Their Skin?,"[""thriller"", ""suspense"", ""thriller television program"", ""thriller TV program"", ""thriller television show"", ""thriller TV show"", ""suspense television program"", ""suspense TV program"", ""suspense television show"", ""suspense TV show""]",Psychological thriller,0.875,,,1,1.0,0,0
93,2025-11-17 23:15:05,1310,5479,Who was the screenwriter for The Search?,"[""Michel Hazanavicius"", ""Michel Hazanavičius""]",Harry Brown,0.95,,,0,0.0,0,1
94,2025-11-17 23:15:06,72,134197,In what city was György Kárpáti born?,"[""Budapest"", ""Buda Pest"", ""Buda-Pest"", ""Budapešť"", ""Budapesta"", ""Budapeszt"", ""Buda"", ""Ofen"", ""Budín"", ""Budim"", ""Budon"", ""Pest"", ""Pešť"", ""Pešta"", ""Óbuda"", ""Alt-Ofen"", ""Kőbánya""]",Budapest,0.9,,,1,1.0,0,0
95,2025-11-17 23:15:08,117,108,Who is the father of Tanya?,"[""Meddler""]",I don't know,,"I would guess it could be a character from a specific story or context, but I cannot provide a definitive answer.",0.2,0,0.2,1,0
96,2025-11-17 23:15:09,270,523018,In what city was Derek Lamb born?,"[""London"", ""London, UK"", ""London, United Kingdom"", ""London, England"", ""Modern Babylon""]",I don't know,,New York,0.3,0,0.2,1,0
97,2025-11-17 23:15:10,11306,207662,What is Pierre the capital of?,"[""South Dakota"", ""SD"", ""South Dakota, United States"", ""State of South Dakota"", ""SoDak"", ""S. Dakota"", ""The Mount Rushmore State"", ""The Coyote State"", ""S. Dak."", ""S.D."", ""Hughes County"", ""Hughes County, South Dakota""]",Pierre is the capital of South Dakota.,0.98,,,1,1.0,0,0
98,2025-11-17 23:15:10,14,787,Who is the author of Shadow?,"[""Dean Wesley Smith"", ""Kristine Kathryn Rusch""]",I don't know,,John Grisham,0.3,0,0.2,1,0
99,2025-11-17 23:15:12,735,35255,What is Naka-ku the capital of?,"[""Yokohama""]","Naka-ku is not the capital of any region; it is a district in Nagoya, Japan.",0.85,,,0,0.0,0,1
100,2025-11-17 23:15:12,126977,367408,In what country is Sinaloa Cartel?,"[""Mexico"", ""MX"", ""mx"", ""United Mexican States"", ""Mexican Republic"", ""MEX"", ""🇲🇽""]",Mexico,0.9999,,,1,1.0,0,0
101,2025-11-17 23:15:13,21488,70210,What sport does Katie Taylor play?,"[""boxing""]",Boxing,0.9999,,,1,1.0,0,0
102,2025-11-17 23:15:14,46,195995,What is the religion of José Palmeira Lessa?,"[""Catholic Church"", ""Roman Catholic Church"", ""Church"", ""Roman Apostolic Catholic Church""]",I don't know,,Christianity,0.3,0,0.2,1,0
103,2025-11-17 23:15:15,24334,36819,What genre is Being There?,"[""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy""]",Comedy-drama,0.9,,,1,1.0,0,0
104,2025-11-17 23:15:16,2715,55741,Who was the screenwriter for Please Give?,"[""Nicole Holofcener""]",Nicole Holofcener,0.95,,,1,1.0,0,0
105,2025-11-17 23:15:16,622,24952,What is Claire Berlinski's occupation?,"[""journalist"", ""journo"", ""journalists""]",Author and journalist,0.9,,,1,1.0,0,0
106,2025-11-17 23:15:17,950,3253,Who was the screenwriter for Lava Kusha?,"[""Mohan Shankar""]",I don't know,,K. S. Prakash Rao,0.3,0,0.2,1,0
107,2025-11-17 23:15:18,131,53595,What sport does 1895 Home Nations Championship play?,"[""rugby union"", ""rugby""]",Rugby Union,0.9876,,,1,1.0,0,0
108,2025-11-17 23:15:18,231384,40001,What is the capital of Sudan?,"[""Khartoum""]",Khartoum,0.9999,,,1,1.0,0,0
109,2025-11-17 23:15:19,151926,44327,What is the capital of Latvia?,"[""Riga"", ""Rīga"", ""Ryga"", ""Rige"", ""Riia"", ""Rija"", ""Rīgõ""]",Riga,0.9999,,,1,1.0,0,0
110,2025-11-17 23:15:20,166,28389,What is George Minor's occupation?,"[""composer""]",I don't know,,Linguist,0.3,0,0.2,1,0
111,2025-11-17 23:15:21,95,2092,Who is the author of The Universe Around Us?,"[""James Hopwood Jeans"", ""James Jeans"", ""Sir James Jeans"", ""Sir James Hopwood Jeans""]",I don't know,,John D. Barrow,0.3,0,0.2,1,0
112,2025-11-17 23:15:22,216,596,Who was the screenwriter for The Secret?,"[""Robert Enrico""]",I don't know,,Rhonda Byrne,0.5,0,0.2,1,0
113,2025-11-17 23:15:22,3625,32100,What is the capital of Chittenden County?,"[""Burlington"", ""Burlington, Vermont""]",Burlington,0.95,,,1,1.0,0,0
114,2025-11-17 23:15:23,81,1967,Who was the director of One of Those?,"[""Aldo Fabrizi"", ""Aldo Fabbrizi""]",I don't know,,John Doe,0.2,0,0.2,1,0
115,2025-11-17 23:15:24,182,4213,Who is the author of Before Midnight?,"[""Rex Stout"", ""Rex Todhunter Stout""]",Richard Linklater,0.95,,,0,0.0,0,1
116,2025-11-17 23:15:25,108,630,Who is the author of Spar?,"[""Kij Johnson""]",I don't know,,John Updike,0.2,0,0.2,1,0
117,2025-11-17 23:15:26,3463,5149,Who is the father of Djer?,"[""Hor-Aha""]",I don't know,,Narmer,0.3,0,0.2,1,0
118,2025-11-17 23:15:27,13861,2339,What is Tours the capital of?,"[""Indre-et-Loire"", ""Indre et Loire"", ""37""]",Indre-et-Loire,0.9,,,1,1.0,0,0
119,2025-11-17 23:15:28,1165,197767,What sport does Olympique Lillois play?,"[""association football"", ""football"", ""soccer""]",Football (Soccer),0.98,,,1,1.0,0,0
120,2025-11-17 23:15:28,210,7382,Who was the director of Trust?,"[""Phillip Noyce""]",Hal Hartley,0.95,,,0,0.0,0,1
121,2025-11-17 23:15:29,894,985,"Who is the mother of Princess Florestine, Duchess of Urach?","[""Maria Caroline Gibert de Lametz"", ""Caroline Gibert de Lametz"", ""Princess Caroline of Monaco"", ""Princess Maria Caroline of Monaco"", ""Marie Caroline Gibert de Lametz""]",Princess Florestine's mother is Princess Maria Theresa of Löwenstein-Wertheim-Rosenberg.,0.9,,,0,0.0,0,1
122,2025-11-17 23:15:30,3096,60371,What genre is The Aleph?,"[""short story"", ""tale"", ""pripovijetka""]",Fantasy,0.75,,,0,0.0,0,1
123,2025-11-17 23:15:31,61,3539,What is the capital of canton of Gordes?,"[""Gordes""]",I don't know,,Geneva,0.2,0,0.2,1,0
124,2025-11-17 23:15:32,1419,221,What is Ronneby the capital of?,"[""Ronneby Municipality"", ""Ronneby kommun""]",I don't know,,"Ronneby is a locality in Sweden, but it is not the capital of any region.",0.6,0,0.2,1,0
125,2025-11-17 23:15:33,51885,41996,What genre is The Invasion?,"[""film adaptation"", ""based upon"", ""adapted for the screen"", ""cinematic adaptation"", ""thriller"", ""suspense"", ""thriller television program"", ""thriller TV program"", ""thriller television show"", ""thriller TV show"", ""suspense television program"", ""suspense TV program"", ""suspense television show"", ""suspense TV show"", ""horror film"", ""horror movie"", ""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]",Science Fiction,0.9,,,1,1.0,0,0
126,2025-11-17 23:15:34,3282,76736,Who was the composer of The Seasons?,"[""Pyotr Ilyich Tchaikovsky"", ""Pyotr Il'yich Tchaikovsky"", ""Pyotr Tchaikovsky"", ""Peter Ilich Tchaikovsky"", ""Tchaikovsky"", ""Peter Tchaikovsky"", ""Pyotr Il'ich Chaikovskiy"", ""Tschaikowski"", ""Tschaikowsky"", ""Chajkovskij"", ""Chaikovsky"", ""Piotr Ilyitch Tchaikovsky""]",Pyotr Ilyich Tchaikovsky,0.98,,,1,1.0,0,0
127,2025-11-17 23:15:35,125585,13743,What is Beijing the capital of?,"[""People's Republic of China"", ""China"", ""CN"", ""PR China"", ""PRC"", ""cn"", ""CHN"", ""🇨🇳"", ""China PR"", ""Mainland China"", ""Beiyang Government"", ""Taiwan"", ""Republic of China"", ""Chunghwa Minkwo"", ""Chunghwa Minkuo"", ""Formosa"", ""Nationalist China"", ""Free China"", ""Free area of the Republic of China"", ""Republic of China (Taiwan)"", ""Chinese Taipei"", ""🇹🇼"", ""TW"", ""ROC"", ""Taiwan ROC"", ""China, Republic"", ""TWN"", ""China (formerly known as)"", ""Qing dynasty"", ""Empire of the Great Qing"", ""Great Qing"", ""Qing Empire"", ""Manchu Empire"", ""Manchu Dynasty"", ""Qing China"", ""Manchu China"", ""Ch'ing Dynasty"", ""Ch'ing Empire"", ""Ch'ing China""]",China,1.0,,,1,1.0,0,0
128,2025-11-17 23:15:35,1437,8560,Who is the author of Midnight Tides?,"[""Steven Erikson"", ""Steve Rune Lundin"", ""Steve Lundin""]",Steven Erikson,0.9999,,,1,1.0,0,0
129,2025-11-17 23:15:36,510,89658,Who is the author of Getting Married?,"[""George Bernard Shaw"", ""Bernard Shaw"", ""G.B. Shaw""]",George Bernard Shaw,0.95,,,1,1.0,0,0
130,2025-11-17 23:15:37,181930,2768,Who is the father of Joan of Arc?,"[""Jacques d'Arc""]",Jacques d'Arc,0.95,,,1,1.0,0,0
